row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,,
Công ty cổ phần Tasco Nam Thái,Phải thu khách hàng > Công ty cổ phần Tasco Nam Thái,Công ty cổ phần Tasco Nam Thái,214.908.607,214.908.607,214908607.0,214908607.0
Công ty cổ phần VETC,Phải thu khách hàng > Công ty cổ phần VETC,Công ty cổ phần VETC,2.318.210.549,-,2318210549.0,
Công ty TNHH Bảo hiểm Tasco,Phải thu khách hàng > Công ty TNHH Bảo hiểm Tasco,Công ty TNHH Bảo hiểm Tasco,385.000.000,-,385000000.0,
Công ty cổ phần Greenlynk Automotives,Phải thu khách hàng > Công ty cổ phần Greenlynk Automotives,Công ty cổ phần Greenlynk Automotives,2.864.400.000,-,2864400000.0,
Công ty cổ phần DNP Holding,Phải thu khách hàng > Công ty cổ phần DNP Holding,Công ty cổ phần DNP Holding,264.000.000,-,264000000.0,
Công ty cổ phần CMC,Phải thu khách hàng > Công ty cổ phần CMC,Công ty cổ phần CMC,265.000.000,-,265000000.0,
Cộng,Phải thu khách hàng > Cộng,Cộng,6.311.519.156,214.908.607,6311519156.0,214908607.0
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,,
Công ty TNHH thu phí tự động VETC,Phải thu về cho vay ngắn hạn > Công ty TNHH thu phí tự động VETC,Công ty TNHH thu phí tự động VETC,140.440.365.734,129.692.764.806,140440365734.0,129692764806.0
Công ty TNHH Tasco Land,Phải thu về cho vay ngắn hạn > Công ty TNHH Tasco Land,Công ty TNHH Tasco Land,-,76.000.000.000,,76000000000.0
Công ty TNHH MTV Tasco BOT,Phải thu về cho vay ngắn hạn > Công ty TNHH MTV Tasco BOT,Công ty TNHH MTV Tasco BOT,70.000.000,70.000.000,70000000.0,70000000.0
Công ty cổ phần Tasco Auto,Phải thu về cho vay ngắn hạn > Công ty cổ phần Tasco Auto,Công ty cổ phần Tasco Auto,219.550.000.000,-,219550000000.0,
Công ty TNHH BOT Hùng Thắng Phú Thọ,Phải thu về cho vay ngắn hạn > Công ty TNHH BOT Hùng Thắng Phú Thọ,Công ty TNHH BOT Hùng Thắng Phú Thọ,5.740.000.000,5.740.000.000,5740000000.0,5740000000.0
Cộng,Phải thu về cho vay ngắn hạn > Cộng,Cộng,365.800.365.734,211.502.764.806,365800365734.0,211502764806.0
