row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,103.197.914.251,50.718.559.590,103197914251.0,50718559590.0
Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,(56.201.978.252),(67.065.261.152),-56201978252.0,-67065261152.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,9.028.342.919,5.423.011.827,9028342919.0,5423011827.0
Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,9.028.342.919,5.423.011.827,9028342919.0,5423011827.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(65.230.321.171),(72.488.272.979),-65230321171.0,-72488272979.0
Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,(65.230.321.171),(71.917.877.546),-65230321171.0,-71917877546.0
Thu nhập được ưu đãi thuế,Thu nhập được ưu đãi thuế,Thu nhập được ưu đãi thuế,-,(570.395.433),,-570395433.0
Lợi nhuận điều chỉnh trước thuế chưa trừ lỗ năm trước,Lợi nhuận điều chỉnh trước thuế chưa trừ lỗ năm trước,Lợi nhuận điều chỉnh trước thuế chưa trừ lỗ năm trước,46.995.935.999,(16.346.701.562),46995935999.0,-16346701562.0
Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(16.346.701.562),-,-16346701562.0,
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,30.649.234.437,(16.346.701.562),30649234437.0,-16346701562.0
Thuế suất,Thuế suất,Thuế suất,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.129.846.888,-,6129846888.0,
Thuế TNDN được giảm của hoạt động được hưởng ưu đãi thuế,Thuế TNDN được giảm của hoạt động được hưởng ưu đãi thuế,Thuế TNDN được giảm của hoạt động được hưởng ưu đãi thuế,33.375.220,-,33375220.0,
Thuế TNDN phải trả ước tính năm hiện hành,Thuế TNDN phải trả ước tính năm hiện hành,Thuế TNDN phải trả ước tính năm hiện hành,6.096.471.668,-,6096471668.0,
