row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),216.870.533.498,216.870.533.498,230.387.966.850,230.387.966.850,216870533498.0,216870533498.0,230387966850.0,230387966850.0
Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,158.559.571.533,158.559.571.533,309.555.788.758,309.555.788.758,158559571533.0,158559571533.0,309555788758.0,309555788758.0
Dự án khu nhà ở đô thị,Dự án khu nhà ở đô thị,Dự án khu nhà ở đô thị,41.274.755.164,41.274.755.164,-,-,41274755164.0,41274755164.0,,
Cộng,Cộng,Cộng,416.704.860.195,416.704.860.195,539.943.755.608,539.943.755.608,416704860195.0,416704860195.0,539943755608.0,539943755608.0
