row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Người mua trả tiền trước là bên thứ ba,Người mua trả tiền trước là bên thứ ba,Người mua trả tiền trước là bên thứ ba,76.014.534.756,104.614.945.572,76014534756.0,104614945572.0
Người mua trả tiền trước hoạt động xây lắp,Người mua trả tiền trước hoạt động xây lắp,Người mua trả tiền trước hoạt động xây lắp,12.994.364.265,37.677.281.384,12994364265.0,37677281384.0
Ban quản lý dự án điện 2 - Chi nhánh Tập đoàn Điện lực Việt Nam,Ban quản lý dự án điện 2 - Chi nhánh Tập đoàn Điện lực Việt Nam,Ban quản lý dự án điện 2 - Chi nhánh Tập đoàn Điện lực Việt Nam,12.286.084.197,36.969.001.316,12286084197.0,36969001316.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,708.280.068,708.280.068,708280068.0,708280068.0
Người mua trả tiền trước hoạt động đầu tư,Người mua trả tiền trước hoạt động đầu tư,Người mua trả tiền trước hoạt động đầu tư,23.204.272.981,28.290.472.658,23204272981.0,28290472658.0
Người mua trả tiền trước hoạt động khác,Người mua trả tiền trước hoạt động khác,Người mua trả tiền trước hoạt động khác,39.815.897.510,38.647.191.530,39815897510.0,38647191530.0
Tổng Công ty Đầu tư Phát triển đường Cao tốc Việt Nam - Công ty TNHH MTV,Tổng Công ty Đầu tư Phát triển đường Cao tốc Việt Nam - Công ty TNHH MTV,Tổng Công ty Đầu tư Phát triển đường Cao tốc Việt Nam - Công ty TNHH MTV,36.215.897.510,35.047.191.530,36215897510.0,35047191530.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,3.600.000.000,3.600.000.000,3600000000.0,3600000000.0
Người mua trả tiền trước là bên liên quan,Người mua trả tiền trước là bên liên quan,Người mua trả tiền trước là bên liên quan,-,-,,
Cộng,Người mua trả tiền trước là bên liên quan > Cộng,Cộng,76.014.534.756,104.614.945.572,76014534756.0,104614945572.0
