row_label_raw,row_label_full,col_0,Giá trị,Dự phòng,Giá trị_1,Dự phòng_1,numeric__Giá trị,numeric__Dự phòng,numeric__Giá trị_1,numeric__Dự phòng_1
Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,37.037.183.931,-,46.820.706.663,-,37037183931.0,,46820706663.0,
"Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)",37.037.183.931,-,46.820.706.663,-,37037183931.0,,46820706663.0,
Phải thu khác,Phải thu khác,Phải thu khác,-,-,-,-,,,,
Phải thu khác từ bên liên quan,Phải thu khác > Phải thu khác từ bên liên quan,Phải thu khác từ bên liên quan,88.260.274.277,-,153.881.529.025,-,88260274277.0,,153881529025.0,
Phải thu chi phí xây dựng,Phải thu khác > Phải thu chi phí xây dựng,Phải thu chi phí xây dựng,88.260.274.277,-,153.881.529.025,-,88260274277.0,,153881529025.0,
