row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả khác là bên thứ ba,Phải trả khác là bên thứ ba,Phải trả khác là bên thứ ba,416.308.690.820,124.997.375.693,416308690820.0,124997375693.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,-,44.368.905,,44368905.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,44.248.262,328.484.262,44248262.0,328484262.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",9.265.341.220,9.266.195.220,9265341220.0,9266195220.0
Phải trả đối tác theo hợp đồng hợp tác kinh doanh,Phải trả đối tác theo hợp đồng hợp tác kinh doanh,Phải trả đối tác theo hợp đồng hợp tác kinh doanh,133.636.303.158,66.685.564.640,133636303158.0,66685564640.0
Phải trả đối tác liên doanh,Phải trả đối tác liên doanh,Phải trả đối tác liên doanh,208.025.614.337,-,208025614337.0,
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",65.337.183.843,48.672.762.666,65337183843.0,48672762666.0
Phải trả khác là bên liên quan,Phải trả khác là bên liên quan,Phải trả khác là bên liên quan,2.177.023.353,-,2177023353.0,
(Chỉ tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chỉ tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chỉ tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chỉ tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chỉ tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),,
Cộng,(Chỉ tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2) > Cộng,Cộng,418.485.714.173,124.997.375.693,418485714173.0,124997375693.0
