row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị có thể thu hồi
"Ban QLDA cải tạo, nâng cấp đường cứu hộ để bối sông Luộc Hưng Yên","Ban QLDA cải tạo, nâng cấp đường cứu hộ để bối sông Luộc Hưng Yên","Ban QLDA cải tạo, nâng cấp đường cứu hộ để bối sông Luộc Hưng Yên",2.283.781.000,2.283.781.000,-,2.283.781.000,2.283.781.000,-,2283781000.0,2283781000.0,,2283781000.0,2283781000.0,
Cá nhân 1 (*),Cá nhân 1 (*),Cá nhân 1 (*),1.517.112.747,1.067.050.662,450.062.085,1.517.112.747,1.067.050.662,450.062.085,1517112747.0,1067050662.0,450062085.0,1517112747.0,1067050662.0,450062085.0
Cá nhân 2 (**),Cá nhân 2 (**),Cá nhân 2 (**),1.293.418.733,513.448.468,779.970.265,1.293.418.733,513.448.468,779.970.265,1293418733.0,513448468.0,779970265.0,1293418733.0,513448468.0,779970265.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,25.510.708.690,24.154.398.478,1.356.310.212,25.510.708.690,24.154.398.478,1.356.310.212,25510708690.0,24154398478.0,1356310212.0,25510708690.0,24154398478.0,1356310212.0
Cộng,Cộng,Cộng,30.605.021.170,28.018.678.608,2.586.342.562,30.605.021.170,28.018.678.608,2.586.342.562,30605021170.0,28018678608.0,2586342562.0,30605021170.0,28018678608.0,2586342562.0
