row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải trả nội bộ,Phải trả nội bộ,Phải trả nội bộ,90.471,370.287,90471.0,370287.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,77.637,62.166,77637.0,62166.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,700,289.541,700.0,289541.0
Quỹ trợ cấp thời việc,Quỹ trợ cấp thời việc,Quỹ trợ cấp thời việc,-,4.911,,4911.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,12.134,13.669,12134.0,13669.0
Phải trả bên ngoài,Phải trả bên ngoài,Phải trả bên ngoài,1.009.736,859.704,1009736.0,859704.0
Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,230.503,136.825,230503.0,136825.0
Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,105.695,50.000,105695.0,50000.0
Phải trả công ty kiểu hối nước ngoài,Phải trả công ty kiểu hối nước ngoài,Phải trả công ty kiểu hối nước ngoài,104.298,94.044,104298.0,94044.0
Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 21),Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 21),Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 21),88.937,104.560,88937.0,104560.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,78.183,79.280,78183.0,79280.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,39.900,87.766,39900.0,87766.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,23.383,13.017,23383.0,13017.0
Quỹ Phát triển Khoa học và Công nghệ,Quỹ Phát triển Khoa học và Công nghệ,Quỹ Phát triển Khoa học và Công nghệ,19.625,23.517,19625.0,23517.0
Phải trả cổ tức (Thuyết minh số 22.4),Phải trả cổ tức (Thuyết minh số 22.4),Phải trả cổ tức (Thuyết minh số 22.4),10.774,7.088,10774.0,7088.0
Khác,Khác,Khác,308.438,263.607,308438.0,263607.0
,,,1.100.207,1.229.991,1100207.0,1229991.0
