row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,1.497.833,765.024,1497833.0,765024.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,1.171.681,480.707,1171681.0,480707.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,292.859,257.354,292859.0,257354.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,33.293,26.963,33293.0,26963.0
Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,(1.338.991),(568.857),-1338991.0,-568857.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(1.139.822),(455.903),-1139822.0,-455903.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(98.422),(70.982),-98422.0,-70982.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(26.377),(15.883),-26377.0,-15883.0
"Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính",(74.370),(26.089),-74370.0,-26089.0
,,,158.842,196.167,158842.0,196167.0
