row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Các giao dịch,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các thành viên củaBan lãnh đạo Ngànhàng và các công ty con,Các thành viên củaBan lãnh đạo Ngànhàng và các công ty con,Các thành viên củaBan lãnh đạo Ngànhàng và các công ty con,Cho vayNhận tiền gửiPhải thu khác,435.281(123.880)238.086,50.830(117.023)-,,,
Các bên liên quan đến các thành viên của Ban lãnh đạoNgân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạoNgân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạoNgân hàng và các công ty con,Cho vayNhận tiền gửi,22.248(81.251),45.962(63.596),,,
Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Cho vayNhận tiền gửi,- (88.532),131.701(98.685),,,
