row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Thu nhập lãi cho vayChi phí trả lãi tiền gửiThù lao sau thuế của Hội đồngQuản trị và Ban Kiểm soátThu nhập sau thuế củaBan Tổng Giám đốc,1.666(4.317)(32.266)(95.378),2.274(4.941)(38.284)(82.686),,,
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Thu nhập lãi cho vay/tiền gửiChi phí trả lãi tiền vay/tiền gửi,13.486(3.940),3.307(4.911),,,
Cổ đông lớn (sở hữu trên 5% vốn điều lệ),Cổ đông lớn (sở hữu trên 5% vốn điều lệ),Cổ đông lớn (sở hữu trên 5% vốn điều lệ),Thu nhập lãi cho vay/tiền gửiThu nhập từ hoạt động khácChi phí hoạt động khác,-3.269(20.345),2.80312.251-,,,
Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Thu nhập lãi cho vayChi phí trả lãi tiền gửi,2.841(2.081),8.511(2.505),,,
