row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,38.666.409,"20,80",23.069.451,"18,02",38666409.0,20.8,23069451.0,18.02
"Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình",31.178.368,"16,77",16.764.693,"13,10",31178368.0,16.77,16764693.0,13.1
Xây dựng,Xây dựng,Xây dựng,21.391.218,"11,51",15.751.138,"12,30",21391218.0,11.51,15751138.0,12.3
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",19.636.867,"10,56",18.618.363,"14,54",19636867.0,10.56,18618363.0,14.54
Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,15.041.583,"8,09",10.178.287,"7,95",15041583.0,8.09,10178287.0,7.95
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",14.599.686,"7,85",12.096.080,"9,45",14599686.0,7.85,12096080.0,9.45
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình",7.253.503,"3,90",6.997.022,"5,47",7253503.0,3.9,6997022.0,5.47
Giáo dục đảo tạo,Giáo dục đảo tạo,Giáo dục đảo tạo,4.884.362,"2,63",4.620.480,"3,61",4884362.0,2.63,4620480.0,3.61
"Vận tải, kho bãi và thông tin liên lạc","Vận tải, kho bãi và thông tin liên lạc","Vận tải, kho bãi và thông tin liên lạc",3.947.706,"2,12",3.949.995,"3,09",3947706.0,2.12,3949995.0,3.09
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,3.135.131,"1,69",1.319.853,"1,03",3135131.0,1.69,1319853.0,1.03
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",1.846.504,"0,99",8.629.137,"6,74",1846504.0,0.99,8629137.0,6.74
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",1.673.033,"0,90",1.758.287,"1,37",1673033.0,0.9,1758287.0,1.37
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,1.669.731,"0,90",1.667.593,"1,30",1669731.0,0.9,1667593.0,1.3
Khai khoáng,Khai khoáng,Khai khoáng,1.412.835,"0,76",866.686,"0,68",1412835.0,0.76,866686.0,0.68
Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,691.239,"0,37",538.219,"0,42",691239.0,0.37,538219.0,0.42
Hoạt động văn hóa và thể thao,Hoạt động văn hóa và thể thao,Hoạt động văn hóa và thể thao,123.442,"0,07",49.594,"0,04",123442.0,0.07,49594.0,0.04
Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,113.889,"0,06",100.205,"0,08",113889.0,0.06,100205.0,0.08
Khác,Khác,Khác,18.651.307,"10,03",1.039.928,"0,81",18651307.0,10.03,1039928.0,0.81
,,,185.916.813,"100,00",128.015.011,"100,00",185916813.0,100.0,128015011.0,100.0
