row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Quá hạn_4,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Quá hạn_4
,,,Dưới 90 ngàyTriệu đồng,Từ 91 đến 180 ngàyTriệu đồng,Từ 181 đến 360 ngàyTriệu đồng,Trên 360 ngàyTriệu đồng,Tổng cộngTriệu đồng,,,,,
Cho vay và cho thuê tài chính khách hàng,Cho vay và cho thuê tài chính khách hàng,Cho vay và cho thuê tài chính khách hàng,157.172,46.196,27.363,290.697,521.428,157172.0,46196.0,27363.0,290697.0,521428.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,6.363,2.328,-,-,8.691,6363.0,2328.0,,,8691.0
,,,163.535,48.524,27.363,290.697,530.119,163535.0,48524.0,27363.0,290697.0,530119.0
