row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tài sản nhận cán trừ nợ (i),Tài sản nhận cán trừ nợ (i),Tài sản nhận cán trừ nợ (i),1.134.718,1.024.032,1134718.0,1024032.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Bất động sản,Trong đó: > - Bất động sản,- Bất động sản,917.284,804.226,917284.0,804226.0
- Cổ phiếu,Trong đó: > - Cổ phiếu,- Cổ phiếu,200.525,202.897,200525.0,202897.0
- Chứng chỉ quỹ,Trong đó: > - Chứng chỉ quỹ,- Chứng chỉ quỹ,6.000,6.000,6000.0,6000.0
- Khác,Trong đó: > - Khác,- Khác,10.909,10.909,10909.0,10909.0
Chi phí chờ phân bổ (ii),Trong đó: > Chi phí chờ phân bổ (ii),Chi phí chờ phân bổ (ii),593.508,604.831,593508.0,604831.0
Phải thu từ hoạt động ủy thác đầu tư (iii),Trong đó: > Phải thu từ hoạt động ủy thác đầu tư (iii),Phải thu từ hoạt động ủy thác đầu tư (iii),90.000,-,90000.0,
Đầu tư vào các thiết bị cho thuê tài chính,Trong đó: > Đầu tư vào các thiết bị cho thuê tài chính,Đầu tư vào các thiết bị cho thuê tài chính,11.140,30.370,11140.0,30370.0
Lợi thế thương mại (iv),Trong đó: > Lợi thế thương mại (iv),Lợi thế thương mại (iv),-,15.120,,15120.0
Tài sản có khác,Trong đó: > Tài sản có khác,Tài sản có khác,24.061,21.032,24061.0,21032.0
,,,1.853.427,1.695.385,1853427.0,1695385.0
