row_label_raw,row_label_full,Thuế giá trị gia tăng,Số dưđầu nămTriệu đồng > 15.033,Phát sinh trong năm > Số phải nộpTriệu đồng > 188.124,Phát sinh trong năm > Số đã nộpTriệu đồng > (202.275),Phát sinh trong năm > Điều chỉnhkhácTriệu đồng > 18.804,Số dưcuối nămTriệu đồng > 19.686,numeric__Số dưđầu nămTriệu đồng > 15.033,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 188.124,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (202.275),numeric__Phát sinh trong năm > Điều chỉnhkhácTriệu đồng > 18.804,numeric__Số dưcuối nămTriệu đồng > 19.686
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,38.582,242.858,(514.536),2.794,(230.302),38582.0,242858.0,-514536.0,2794.0,-230302.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,40.365,264.506,(252.277),36,52.630,40365.0,264506.0,-252277.0,36.0,52630.0
,,,93.980,695.488,(969.088),21.634,(157.986),93980.0,695488.0,-969088.0,21634.0,-157986.0
