row_label_raw,row_label_full,col_0,Giá trị sổ sách > Số cuối nămTriệu đồng,Giá trị sổ sách > Số đầu nămTriệu đồng,numeric__Giá trị sổ sách > Số cuối nămTriệu đồng,numeric__Giá trị sổ sách > Số đầu nămTriệu đồng
Bất động sản,Bất động sản,Bất động sản,260.394.418,177.175.656,260394418.0,177175656.0
Chứng từ có giá,Chứng từ có giá,Chứng từ có giá,27.942.802,18.710.138,27942802.0,18710138.0
Phương tiện vận chuyển,Phương tiện vận chuyển,Phương tiện vận chuyển,14.821.021,9.465.045,14821021.0,9465045.0
Máy móc thiết bị,Máy móc thiết bị,Máy móc thiết bị,4.277.581,4.078.687,4277581.0,4078687.0
Hàng hóa lưu kho,Hàng hóa lưu kho,Hàng hóa lưu kho,4.280.556,4.238.733,4280556.0,4238733.0
Tài sản khác,Tài sản khác,Tài sản khác,15.096.536,10.555.483,15096536.0,10555483.0
,,,326.812.914,224.223.742,326812914.0,224223742.0
