row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,33.215.714,24.333.311,33215714.0,24333311.0
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,29.523.290,21.941.355,29523290.0,21941355.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,3.069.657,2.019.385,3069657.0,2019385.0
Tiền gửi tiết kiệm không kỳ hạn bằng VND,Tiền gửi tiết kiệm không kỳ hạn bằng VND,Tiền gửi tiết kiệm không kỳ hạn bằng VND,160.592,134.574,160592.0,134574.0
Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,462.175,237.997,462175.0,237997.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,227.023.511,137.900.625,227023511.0,137900625.0
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,14.349.738,12.453.018,14349738.0,12453018.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,2.133.188,1.793.155,2133188.0,1793155.0
Tiền gửi tiết kiệm có kỳ hạn bằng VND,Tiền gửi tiết kiệm có kỳ hạn bằng VND,Tiền gửi tiết kiệm có kỳ hạn bằng VND,201.704.040,118.182.084,201704040.0,118182084.0
Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,8.836.545,5.472.368,8836545.0,5472368.0
Tiền ký quỹ,Tiền ký quỹ,Tiền ký quỹ,477.686,645.292,477686.0,645292.0
Tiền gửi ký quỹ bằng VND,Tiền gửi ký quỹ bằng VND,Tiền gửi ký quỹ bằng VND,349.545,160.541,349545.0,160541.0
Tiền gửi ký quỹ bằng ngoại tệ,Tiền gửi ký quỹ bằng ngoại tệ,Tiền gửi ký quỹ bằng ngoại tệ,128.141,484.751,128141.0,484751.0
Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,86.182,18.640,86182.0,18640.0
Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng bằng VND,27.049,5.216,27049.0,5216.0
Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng bằng ngoại tệ,59.133,13.424,59133.0,13424.0
Tiền gửi đảm bảo thanh toán khác,Tiền gửi đảm bảo thanh toán khác,Tiền gửi đảm bảo thanh toán khác,191.652,159.588,191652.0,159588.0
Tiền gửi đảm bảo thanh toán khác bằng VND,Tiền gửi đảm bảo thanh toán khác bằng VND,Tiền gửi đảm bảo thanh toán khác bằng VND,186.689,151.108,186689.0,151108.0
Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,4.963,8.480,4963.0,8480.0
,,,260.994.745,163.057.456,260994745.0,163057456.0
