row_label_raw,row_label_full,col_0,31/12/2021 > Giá gốc,31/12/2021 > Giá trị ghi sổ,01/01/2021 > Giá gốc,01/01/2021 > Giá trị ghi sổ,numeric__31/12/2021 > Giá gốc,numeric__31/12/2021 > Giá trị ghi sổ,numeric__01/01/2021 > Giá gốc,numeric__01/01/2021 > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,73.389.607.184,73.389.607.184,46.920.000.000,46.920.000.000,73389607184.0,73389607184.0,46920000000.0,46920000000.0
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),73.389.607.184,73.389.607.184,46.920.000.000,46.920.000.000,73389607184.0,73389607184.0,46920000000.0,46920000000.0
Dài hạn,Dài hạn,Dài hạn,-,-,5.000.000.000,5.000.000.000,,,5000000000.0,5000000000.0
Trái phiếu (ii),Trái phiếu (ii),Trái phiếu (ii),-,-,5.000.000.000,5.000.000.000,,,5000000000.0,5000000000.0
