row_label_raw,row_label_full,col_0,31/12/2021 > Giá trị,31/12/2021 > Số có khả năng trả nợ,01/01/2021 > Giá trị,01/01/2021 > Số có khả năng trả nợ,numeric__31/12/2021 > Giá trị,numeric__31/12/2021 > Số có khả năng trả nợ,numeric__01/01/2021 > Giá trị,numeric__01/01/2021 > Số có khả năng trả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,417.292.389.852,417.292.389.852,490.683.782.764,490.683.782.764,417292389852.0,417292389852.0,490683782764.0,490683782764.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,108.773.523.496,108.773.523.496,109.370.370.601,109.370.370.601,108773523496.0,108773523496.0,109370370601.0,109370370601.0
Công ty cổ phần công nghệ Tiên Phong,Công ty cổ phần công nghệ Tiên Phong,Công ty cổ phần công nghệ Tiên Phong,66.130.390.052,66.130.390.052,80.955.381.439,80.955.381.439,66130390052.0,66130390052.0,80955381439.0,80955381439.0
Công ty CP đầu tư Phát triển Công nghệ Điện tử Viễn Thông,Công ty CP đầu tư Phát triển Công nghệ Điện tử Viễn Thông,Công ty CP đầu tư Phát triển Công nghệ Điện tử Viễn Thông,53.663.715.175,53.663.715.175,40.126.047.638,40.126.047.638,53663715175.0,53663715175.0,40126047638.0,40126047638.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,188.724.761.129,188.724.761.129,260.231.983.086,260.231.983.086,188724761129.0,188724761129.0,260231983086.0,260231983086.0
Tổng,Tổng,Tổng,417.292.389.852,417.292.389.852,490.683.782.764,490.683.782.764,417292389852.0,417292389852.0,490683782764.0,490683782764.0
Phải trả người bán là các bên liên quan,Phải trả người bán là các bên liên quan,Phải trả người bán là các bên liên quan,108.773.523.496,108.773.523.496,109.370.370.601,109.370.370.601,108773523496.0,108773523496.0,109370370601.0,109370370601.0
