row_label_raw,row_label_full,NỘI DUNG,Trang,numeric__Trang
BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,2 - 4,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,5 - 6,
BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,,
Bàng Cần đối kế toán hợp nhất,Bàng Cần đối kế toán hợp nhất,Bàng Cần đối kế toán hợp nhất,7 - 8,
Báo cáo Kết quả hoạt động kinh doanh hợp nhất,Bàng Cần đối kế toán hợp nhất > Báo cáo Kết quả hoạt động kinh doanh hợp nhất,Báo cáo Kết quả hoạt động kinh doanh hợp nhất,9,9.0
Báo cáo Lưu chuyển tiền tệ hợp nhất,Báo cáo Lưu chuyển tiền tệ hợp nhất,Báo cáo Lưu chuyển tiền tệ hợp nhất,10 - 11,
Bản Thuyết minh Báo cáo tài chính hợp nhất,Bản Thuyết minh Báo cáo tài chính hợp nhất,Bản Thuyết minh Báo cáo tài chính hợp nhất,12 - 46,
