row_label_raw,row_label_full,col_0,31/12/2021 > Giá trị,31/12/2021 > Số có khả năng trả nợ,Phát sinh trong năm > Tăng,Phát sinh trong năm > Giảm,01/01/2021 > Giá trị,01/01/2021 > Số có khả năng trả nợ,numeric__31/12/2021 > Giá trị,numeric__31/12/2021 > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Tăng,numeric__Phát sinh trong năm > Giảm,numeric__01/01/2021 > Giá trị,numeric__01/01/2021 > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,101.731.276.519,101.731.276.519,56.636.040.091,52.683.694.466,97.778.930.894,97.778.930.894,101731276519.0,101731276519.0,56636040091.0,52683694466.0,97778930894.0,97778930894.0
Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,-,-,14.800.000.000,14.800.000.000,-,-,,,14800000000.0,14800000000.0,,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,101.731.276.519,101.731.276.519,41.836.040.091,37.883.694.466,97.778.930.894,97.778.930.894,101731276519.0,101731276519.0,41836040091.0,37883694466.0,97778930894.0,97778930894.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,5.136.737.492.288,5.136.737.492.288,-,274.802.258.009,5.411.539.750.297,5.411.539.750.297,5136737492288.0,5136737492288.0,,274802258009.0,5411539750297.0,5411539750297.0
Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,5.136.737.492.288,5.136.737.492.288,-,274.802.258.009,5.411.539.750.297,5.411.539.750.297,5136737492288.0,5136737492288.0,,274802258009.0,5411539750297.0,5411539750297.0
Tổng,Tổng,Tổng,5.238.468.768.807,5.238.468.768.807,56.636.040.091,327.485.952.475,5.509.318.681.191,5.509.318.681.191,5238468768807.0,5238468768807.0,56636040091.0,327485952475.0,5509318681191.0,5509318681191.0
Trong đó vay các bên liên quan,Trong đó vay các bên liên quan,Trong đó vay các bên liên quan,101.731.276.519,101.731.276.519,40.846.170.310,20.776.422.046,81.661.528.255,81.661.528.255,101731276519.0,101731276519.0,40846170310.0,20776422046.0,81661528255.0,81661528255.0
