row_label_raw,row_label_full,31/12/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,925.797.727.416,587.089.350.701,1.512.887.078.117,925797727416.0,587089350701.0,1512887078117.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,103.779.457.832,-,103.779.457.832,103779457832.0,,103779457832.0
Các khoản vay,Các khoản vay,Các khoản vay,101.731.276.519,5.136.737.492.288,5.238.468.768.807,101731276519.0,5136737492288.0,5238468768807.0
01/01/2021,01/01/2021,01/01/2021,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2021 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,853.420.854.048,551.589.958.880,1.405.010.812.928,853420854048.0,551589958880.0,1405010812928.0
Chi phí phải trả,01/01/2021 > Chi phí phải trả,Chi phí phải trả,95.037.607.286,-,95.037.607.286,95037607286.0,,95037607286.0
Các khoản vay,01/01/2021 > Các khoản vay,Các khoản vay,97.778.930.894,5.411.539.750.297,5.509.318.681.191,97778930894.0,5411539750297.0,5509318681191.0
