row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Phát sinh trong năm,Số dư tại 31/12/2016 Phải thu (Phải trả),numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Phát sinh trong năm,numeric__Số dư tại 31/12/2016 Phải thu (Phải trả)
Ban điều hành,Ban điều hành,Ban điều hành,Bên liên quan,Lương thường Ban Tổng Giám đốc,14.684,-,,,14684.0,
Ban điều hành,Ban điều hành,Ban điều hành,Bên liên quan,Lương Ban tái cấu trúc,1.697,-,,,1697.0,
Ban điều hành,Ban điều hành,Ban điều hành,Bên liên quan,"Thù lao HDQT, BKS",8.126,-,,,8126.0,
