row_label_raw,row_label_full,CHỈ TIÊU > Số dư tại ngày 01/01/2015 > Tăng trong năm > - Lợi nhuận tăng trong năm,Vốn góp chủ sở hữu > 3.010.216 > -,Cổ phiếu quỹ > (29.644) > -,Chênh lệch tỷ giá hối đoái > -,Quỹ khác > 29.644 > -,Quỹ đầu tư phát triển > 1.105 > -,Quỹ dự phòng tài chính > 71.063 > 3.660 > -,Quỹ dự trữ bổ sung vốn điều lệ > 40.322 > 3.660 > -,Lợi nhuận chưa phân phối > 88.967 > (1.667) > 6.490,Tổng > 3.211.672 > 5.654 > 6.490,numeric__Vốn góp chủ sở hữu > 3.010.216 > -,numeric__Cổ phiếu quỹ > (29.644) > -,numeric__Chênh lệch tỷ giá hối đoái > -,numeric__Quỹ khác > 29.644 > -,numeric__Quỹ đầu tư phát triển > 1.105 > -,numeric__Quỹ dự phòng tài chính > 71.063 > 3.660 > -,numeric__Quỹ dự trữ bổ sung vốn điều lệ > 40.322 > 3.660 > -,numeric__Lợi nhuận chưa phân phối > 88.967 > (1.667) > 6.490,numeric__Tổng > 3.211.672 > 5.654 > 6.490
- Trích lập các quỹ,- Trích lập các quỹ,- Trích lập các quỹ,-,-,-,-,-,3.660,3.660,(8.157),(836),,,,,,3660.0,3660.0,-8157.0,-836.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,-,-,-,-,-,-,,,,,,,,,
Số dư tại ngày 31/12/2015,Giảm trong năm > Số dư tại ngày 31/12/2015,Số dư tại ngày 31/12/2015,3.010.216,(29.644),-,29.644,1.105,74.723,43.982,87.300,3.217.326,3010216.0,-29644.0,,29644.0,1105.0,74723.0,43982.0,87300.0,3217326.0
Số dư tại ngày 01/01/2016,Giảm trong năm > Số dư tại ngày 01/01/2016,Số dư tại ngày 01/01/2016,3.010.216,(29.644),-,29.644,1.105,74.723,43.982,87.300,3.217.326,3010216.0,-29644.0,,29644.0,1105.0,74723.0,43982.0,87300.0,3217326.0
- Lợi nhuận tăng trong kỳ,Giảm trong năm > - Lợi nhuận tăng trong kỳ,- Lợi nhuận tăng trong kỳ,-,-,-,-,-,-,-,10.839,10.839,,,,,,,,10839.0,10839.0
- Trích lập các quỹ,Giảm trong năm > - Trích lập các quỹ,- Trích lập các quỹ,-,-,-,-,-,3.245,3.245,(6.490),-,,,,,,3245.0,3245.0,-6490.0,
Số dư tại ngày 31/12/2016,Giảm trong năm > Số dư tại ngày 31/12/2016,Số dư tại ngày 31/12/2016,3.010.216,(29.644),-,29.644,1.105,77.968,47.227,91.649,3.228.165,3010216.0,-29644.0,,29644.0,1105.0,77968.0,47227.0,91649.0,3228165.0
