row_label_raw,row_label_full,"1. Tiền mặt, vàng bạc, đá quý",31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,231.470,216.820,231470.0,216820.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,45.851,64.267,45851.0,64267.0
"Kim loại quý, đá quý khác","Kim loại quý, đá quý khác","Kim loại quý, đá quý khác",4.625,4.625,4625.0,4625.0
Tổng cộng,Tổng cộng,Tổng cộng,281.946,285.712,281946.0,285712.0
2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,31/12/2016,01/01/2016,,
Tiền gửi thanh toán tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước > Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,1.626.960,1.812.435,1626960.0,1812435.0
Bằng VND,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng VND,Bằng VND,1.374.336,1.552.442,1374336.0,1552442.0
Bằng ngoại tệ,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng ngoại tệ,Bằng ngoại tệ,252.624,259.993,252624.0,259993.0
Tổng cộng,2. Tiền gửi tại Ngân hàng Nhà nước > Tổng cộng,Tổng cộng,1.626.960,1.812.435,1626960.0,1812435.0
