row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2016,Năm 2015,numeric__Thuyết minh,numeric__Năm 2016,numeric__Năm 2015
1. Thu nhập lãi và các khoản thu nhập tương tự,1. Thu nhập lãi và các khoản thu nhập tương tự,1. Thu nhập lãi và các khoản thu nhập tương tự,VI.17,3.561.013,2.751.284,,3561013.0,2751284.0
2. Chi phí lãi và các chi phí tương tự,2. Chi phí lãi và các chi phí tương tự,2. Chi phí lãi và các chi phí tương tự,VI.18,2.608.149,1.988.405,,2608149.0,1988405.0
I. Thu nhập lãi thuần,I. Thu nhập lãi thuần,I. Thu nhập lãi thuần,,952.864,762.879,,952864.0,762879.0
3. Thu nhập từ hoạt động dịch vụ,3. Thu nhập từ hoạt động dịch vụ,3. Thu nhập từ hoạt động dịch vụ,,38.222,29.535,,38222.0,29535.0
4. Chi phí hoạt động dịch vụ,4. Chi phí hoạt động dịch vụ,4. Chi phí hoạt động dịch vụ,,34.664,25.911,,34664.0,25911.0
II. Lãi/lỗ thuần từ hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,VI.19,3.558,3.624,,3558.0,3624.0
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,VI.20,(60.346),(15.506),,-60346.0,-15506.0
IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,,-,-,,,
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,VI.21,28.007,20.037,,28007.0,20037.0
5. Thu nhập từ hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > 5. Thu nhập từ hoạt động khác,5. Thu nhập từ hoạt động khác,,165.870,23.152,,165870.0,23152.0
6. Chi phí hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > 6. Chi phí hoạt động khác,6. Chi phí hoạt động khác,,15.665,30.404,,15665.0,30404.0
VI. Lãi/lỗ thuần từ hoạt động khác,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > VI. Lãi/lỗ thuần từ hoạt động khác,VI. Lãi/lỗ thuần từ hoạt động khác,VI.22,150.206,(7.252),,150206.0,-7252.0
"VII. Thu nhập từ góp vốn, mua cổ phần","IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > VII. Thu nhập từ góp vốn, mua cổ phần","VII. Thu nhập từ góp vốn, mua cổ phần",,-,2.875,,,2875.0
VIII. Chi phí hoạt động,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > VIII. Chi phí hoạt động,VIII. Chi phí hoạt động,VI.23,863.133,655.265,,863133.0,655265.0
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,211.156,111.392,,211156.0,111392.0
X. Chi phí dự phòng rủi ro tín dụng,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > X. Chi phí dự phòng rủi ro tín dụng,X. Chi phí dự phòng rủi ro tín dụng,,82.705,31.516,,82705.0,31516.0
X.2 Các khoản xử lý theo đề án tái cấu trúc NH,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > X.2 Các khoản xử lý theo đề án tái cấu trúc NH,X.2 Các khoản xử lý theo đề án tái cấu trúc NH,,114.903,72.403,,114903.0,72403.0
XI. Tổng lợi nhuận trước thuế,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > XI. Tổng lợi nhuận trước thuế,XI. Tổng lợi nhuận trước thuế,,13.548,7.473,,13548.0,7473.0
7. Chi phí thuế TNDN hiện hành,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh > 7. Chi phí thuế TNDN hiện hành,7. Chi phí thuế TNDN hiện hành,,2.709,983,,2709.0,983.0
8. Chi phí thuế TNDN hoãn lại,8. Chi phí thuế TNDN hoãn lại,8. Chi phí thuế TNDN hoãn lại,,-,-,,,
XII. Chi phí thuế Thu nhập doanh nghiệp,8. Chi phí thuế TNDN hoãn lại > XII. Chi phí thuế Thu nhập doanh nghiệp,XII. Chi phí thuế Thu nhập doanh nghiệp,VI.24,2.709,983,,2709.0,983.0
XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,8. Chi phí thuế TNDN hoãn lại > XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,,10.839,6.490,,10839.0,6490.0
XIV. Lợi ích của cổ đông thiểu số,XIV. Lợi ích của cổ đông thiểu số,XIV. Lợi ích của cổ đông thiểu số,,-,-,,,
XV. Lãi cơ bản trên cổ phiếu (VND),XIV. Lợi ích của cổ đông thiểu số > XV. Lãi cơ bản trên cổ phiếu (VND),XV. Lãi cơ bản trên cổ phiếu (VND),VI.16.2,36,22,,36.0,22.0
