row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lãi từ chuyển nhượng cổ phần (i),Lãi từ chuyển nhượng cổ phần (i),Lãi từ chuyển nhượng cổ phần (i),230.040.000.000,295.099.200.000,230040000000.0,295099200000.0
"Cổ tức, lợi nhuận được chia (ii)","Cổ tức, lợi nhuận được chia (ii)","Cổ tức, lợi nhuận được chia (ii)",167.480.329.318,228.331.856.897,167480329318.0,228331856897.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,13.998.018.229,17.522.997.188,13998018229.0,17522997188.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,411.518.347.547,540.954.054.085,411518347547.0,540954054085.0
