row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
"Chi phí lãi vay, lãi từ dòng tiền quản lý tập trung","Chi phí lãi vay, lãi từ dòng tiền quản lý tập trung","Chi phí lãi vay, lãi từ dòng tiền quản lý tập trung",202.118.072.171,200.605.472.802,202118072171.0,200605472802.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,13.877.243.851,16.195.108.769,13877243851.0,16195108769.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,215.995.316.022,216.800.581.571,215995316022.0,216800581571.0
