row_label_raw,row_label_full,Giá trị,Số có khả năng trả nợ,Giá trị_1,Số có khả năng trả nợ_1,numeric__Số có khả năng trả nợ,numeric__Giá trị_1,numeric__Số có khả năng trả nợ_1
190.604.941.281,190.604.941.281,190.604.941.281,190.604.941.281,291.199.732.122,291.199.732.122,190604941281.0,291199732122.0,291199732122.0
23.493.115.910,23.493.115.910,23.493.115.910,23.493.115.910,23.493.115.910,23.493.115.910,23493115910.0,23493115910.0,23493115910.0
3.494.250.363,3.494.250.363,3.494.250.363,3.494.250.363,24.159.820.996,24.159.820.996,3494250363.0,24159820996.0,24159820996.0
-,-,-,-,18.617.750.542,18.617.750.542,,18617750542.0,18617750542.0
163.617.575.008,163.617.575.008,163.617.575.008,163.617.575.008,224.929.044.674,224.929.044.674,163617575008.0,224929044674.0,224929044674.0
11.875.477.657,11.875.477.657,11.875.477.657,11.875.477.657,7.831.970.688,7.831.970.688,11875477657.0,7831970688.0,7831970688.0
202.480.418.938,202.480.418.938,202.480.418.938,202.480.418.938,299.031.702.810,299.031.702.810,202480418938.0,299031702810.0,299031702810.0
