row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,304.348.504,2.939.322.815,304348504.0,2939322815.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,620.849.672.071,216.555.241.838,620849672071.0,216555241838.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,621.154.020.575,219.494.564.653,621154020575.0,219494564653.0
