row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí phát triển bất động sản,Chi phí phát triển bất động sản,Chi phí phát triển bất động sản,2.255.105.308.585,516.086.198.304,2255105308585.0,516086198304.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,49.970.561.223,90.681.333.251,49970561223.0,90681333251.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,35.689.744.839,38.571.518.826,35689744839.0,38571518826.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,70.787.166.892,12.596.494.011,70787166892.0,12596494011.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",889.481.015,1.472.122.294,889481015.0,1472122294.0
Chi phí khác,Chi phí khác,Chi phí khác,13.236.009.175,15.488.296.828,13236009175.0,15488296828.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.425.678.271.729,674.895.963.514,2425678271729.0,674895963514.0
