row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,4.729.235.458.025,2.252.661.613.459,,,4729235458025.0,2252661613459.0
110,110,110,I. Tiền,5,621.154.020.575,219.494.564.653,,5.0,621154020575.0,219494564653.0
111,111,111,1. Tiền,5,621.154.020.575,219.494.564.653,,5.0,621154020575.0,219494564653.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,329.009.184.546,262.469.803.286,,6.0,329009184546.0,262469803286.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,6,329.009.184.546,262.469.803.286,,6.0,329009184546.0,262469803286.0
130,130,130,III. Các khoản phải thu ngắn hạn,,983.617.202.153,906.589.869.407,,,983617202153.0,906589869407.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,223.037.410.394,145.985.507.203,,71.0,223037410394.0,145985507203.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,26.234.722.725,33.637.894.131,,72.0,26234722725.0,33637894131.0
136,136,136,3. Phải thu ngắn hạn khác,8,772.839.749.035,765.461.148.074,,8.0,772839749035.0,765461148074.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,9,(38.494.680.001),(38.494.680.001),,9.0,-38494680001.0,-38494680001.0
140,140,140,IV. Hàng tồn kho,10,2.788.433.755.085,859.421.044.010,,10.0,2788433755085.0,859421044010.0
141,141,141,1. Hàng tồn kho,10,2.788.433.755.085,859.421.044.010,,10.0,2788433755085.0,859421044010.0
150,150,150,V. Tài sản ngắn hạn khác,,7.021.295.666,4.686.332.103,,,7021295666.0,4686332103.0
151,151,151,1. Chi phí trả trước ngắn hạn,11,1.469.777.528,4.686.332.103,,11.0,1469777528.0,4686332103.0
152,152,152,2. Thuế GTGT được khấu trừ,11,5.551.518.138,-,,11.0,5551518138.0,
