row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26.1,464.806.387.459,800.567.762.205,,261.0,464806387459.0,800567762205.0
02,02,02,2. Các khoản giảm trừ doanh thu,26.1,-,-,,261.0,,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,464.806.387.459,800.567.762.205,,261.0,464806387459.0,800567762205.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,27,(397.703.350.312),(640.035.042.777),,27.0,-397703350312.0,-640035042777.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,67.103.037.147,160.532.719.428,,,67103037147.0,160532719428.0
21,21,21,6. Doanh thu hoạt động tài chính,26.2,411.518.347.547,540.954.054.085,,262.0,411518347547.0,540954054085.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,28,(215.995.316.022) (202.118.072.171),(216.800.581.571) (200.605.472.802),,28.0,,
25,25,25,8. Chi phí bán hàng,29,(10.763.778.019),(33.705.376.154),,29.0,-10763778019.0,-33705376154.0
26,26,26,9. Chi phí quản lý doanh nghiệp,29,(63.369.087.810),(79.577.651.982),,29.0,-63369087810.0,-79577651982.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,188.493.202.843,371.403.163.806,,,188493202843.0,371403163806.0
31,31,31,11. Thu nhập khác,30,16.097.371.532,26.100.480.074,,30.0,16097371532.0,26100480074.0
32,32,32,12. Chi phí khác,30,(3.198.933.759),(9.576.485.900),,30.0,-3198933759.0,-9576485900.0
40,40,40,13. Lợi nhuận khác,30,12.898.437.773,16.523.994.174,,30.0,12898437773.0,16523994174.0
50,50,50,14. Tổng lợi nhuận trước thuế,,201.391.640.616,387.927.157.980,,,201391640616.0,387927157980.0
51,51,51,15. Chi phí thuế TNDN hiện hành,32.1,(48.019.120.076),(49.720.800.591),,321.0,-48019120076.0,-49720800591.0
52,52,52,16. Thu nhập thuế TNDN hoãn lại,32.2,2.160.075.514,-,,322.0,2160075514.0,
60,60,60,17. Lợi nhuận sau thuế TNDN,,155.532.596.054,338.206.357.389,,,155532596054.0,338206357389.0
