row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,464.806.387.459,800.567.762.205,464806387459.0,800567762205.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu từ hoạt động chuyển nhượng bất động sản,Trong đó: > Doanh thu từ hoạt động chuyển nhượng bất động sản,Doanh thu từ hoạt động chuyển nhượng bất động sản,374.723.048.784,763.446.465.723,374723048784.0,763446465723.0
Doanh thu từ hoạt động cho thuê và các hoạt động khác,Trong đó: > Doanh thu từ hoạt động cho thuê và các hoạt động khác,Doanh thu từ hoạt động cho thuê và các hoạt động khác,90.083.338.675,37.121.296.482,90083338675.0,37121296482.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,-,-,,
Doanh thu thuần,Các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,464.806.387.459,800.567.762.205,464806387459.0,800567762205.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu đối với bên khác,Trong đó: > Doanh thu đối với bên khác,Doanh thu đối với bên khác,371.974.354.035,792.919.237.587,371974354035.0,792919237587.0
Doanh thu đối với các bên liên quan (Thuyết minh số 33),Trong đó: > Doanh thu đối với các bên liên quan (Thuyết minh số 33),Doanh thu đối với các bên liên quan (Thuyết minh số 33),92.832.033.424,7.648.524.618,92832033424.0,7648524618.0
