row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,81.581.201.138,15.314.192.670,81581201138.0,15314192670.0
Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,21.379.086.771,46.208.431.283,21379086771.0,46208431283.0
Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,14.086.837.499,20.456.475.133,14086837499.0,20456475133.0
Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,17.948.991.719,45.638.659.218,17948991719.0,45638659218.0
Trích trước các chi phí khác,Trích trước các chi phí khác,Trích trước các chi phí khác,-,325.520.395,,325520395.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,134.996.117.127,127.943.278.699,134996117127.0,127943278699.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi chí phải trả ngắn hạn cho các bên khác,Trong đó: > Chi chí phải trả ngắn hạn cho các bên khác,Chi chí phải trả ngắn hạn cho các bên khác,134.996.117.127,127.289.932.366,134996117127.0,127289932366.0
Chi chí phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),Trong đó: > Chi chí phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),Chi chí phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 33),-,653.346.333,,653346333.0
