row_label_raw,row_label_full,Ông Đoàn Hòa Thuận,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Đình Thế Quỳnh,Ông Đình Thế Quỳnh,Ông Đình Thế Quỳnh,Phó Tổng Giám đốc,
Ông Đỗ Quý Thành,Ông Đỗ Quý Thành,Ông Đỗ Quý Thành,Phó Tổng Giám đốc,
Ông Ngô Quốc Huân,Ông Ngô Quốc Huân,Ông Ngô Quốc Huân,Phó Tổng Giám đốc,
Ông Phạm Huy Thông,Ông Phạm Huy Thông,Ông Phạm Huy Thông,Phó Tổng Giám đốc,
Ông Nguyễn Trọng Thiết,Ông Nguyễn Trọng Thiết,Ông Nguyễn Trọng Thiết,Phó Tổng Giám đốc,
