row_label_raw,row_label_full,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Đơn vị tính: VND > Số cuối năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Đơn vị tính: VND > Số cuối năm
503.216.983,503.216.983,503.216.983,48.411.651.760,48.914.868.743,-,48411651760.0,48914868743.0,
54.894.491.612,54.894.491.612,54.894.491.612,45.236.293.186,50.121.174.492,50.009.610.306,45236293186.0,50121174492.0,50009610306.0
1.622.228.921,1.622.228.921,1.622.228.921,7.487.842.779,8.099.247.744,1.010.823.956,7487842779.0,8099247744.0,1010823956.0
-,-,-,535.000.000.000,133.750.000.000,401.250.000.000,535000000000.0,133750000000.0,401250000000.0
-,-,-,2.741.159.496,2.741.159.496,-,2741159496.0,2741159496.0,
57.019.937.516,57.019.937.516,57.019.937.516,638.876.947.221,243.626.450.475,452.270.434.262,638876947221.0,243626450475.0,452270434262.0
