row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,1/1/2022Triệu VND,numeric__31/12/2022Triệu VND,numeric__1/1/2022Triệu VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,7.019.648,3.297.060,7019648.0,3297060.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,97.426,190.424,97426.0,190424.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,-,295.000,,295000.0
"Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay","Lãi phải thu từ các khoản tiền gửi ngân hàng, đặt cọc và cho vay",51.707,37.528,51707.0,37528.0
Chi hộ phải thu,Chi hộ phải thu,Chi hộ phải thu,10.677,2.956,10677.0,2956.0
Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,Thuế thu nhập doanh nghiệp trả trước,-,1.645,,1645.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,49.766,22.965,49766.0,22965.0
Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,8.775,380,8775.0,380.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,74.337,16.032,74337.0,16032.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,7.312.336,3.863.990,7312336.0,3863990.0
Thuế và các khoản khác phải nộp Nhà nước,Thuế và các khoản khác phải nộp Nhà nước,Thuế và các khoản khác phải nộp Nhà nước,832.693,489.648,832693.0,489648.0
Lãi trái phiếu phải trả,Lãi trái phiếu phải trả,Lãi trái phiếu phải trả,71.365,65.008,71365.0,65008.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,14,2.233,14.0,2233.0
Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,Trái phiếu và nợ phải trả tài chính ngắn hạn,1.065.371,19.887,1065371.0,19887.0
Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,Trái phiếu và nợ phải trả tài chính dài hạn,2.121.300,3.137.924,2121300.0,3137924.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,74.255,76.203,74255.0,76203.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,4.164.998,3.790.903,4164998.0,3790903.0
