row_label_raw,row_label_full,col_0,1/1/2022Triệu VND,Số phải nộp trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2022Triệu VND,numeric__1/1/2022Triệu VND,numeric__Số phải nộp trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2022Triệu VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,74.524,805.679,(159.095),721.108,74524.0,805679.0,-159095.0,721108.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,56.149,564.094,(524.996),95.247,56149.0,564094.0,-524996.0,95247.0
Tiền sử dụng đất và tiền thuê đất,Tiền sử dụng đất và tiền thuê đất,Tiền sử dụng đất và tiền thuê đất,355.581,106.776,(450.586),11.771,355581.0,106776.0,-450586.0,11771.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.288,35.233,(34.607),3.914,3288.0,35233.0,-34607.0,3914.0
Thuế khác,Thuế khác,Thuế khác,106,7.044,(6.497),653,106.0,7044.0,-6497.0,653.0
,,,489.648,1.518.826,(1.175.781),832.693,489648.0,1518826.0,-1175781.0,832693.0
