row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022Triệu VND,2021Triệu VND,,
Công ty TNHH Kinh doanh Thương mại và Dịch vụ VinfastBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Kinh doanh Thương mại và Dịch vụ VinfastBán hàng hóa và cung cấp dịch vụ,Công ty TNHH Kinh doanh Thương mại và Dịch vụ VinfastBán hàng hóa và cung cấp dịch vụ,196.063,158.147,196063.0,158147.0
Công ty Cổ phần VinschoolBán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần VinschoolBán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần VinschoolBán hàng hóa và cung cấp dịch vụ,53.499,19.176,53499.0,19176.0
Công ty Cổ phần Đầu tư Xây dựng Thái SơnBán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Đầu tư Xây dựng Thái SơnBán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Đầu tư Xây dựng Thái SơnBán hàng hóa và cung cấp dịch vụ,59.037,118,59037.0,118.0
Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,-,192.118,,192118.0
Thu lãi đặt cọc cho mục đích đầu tư,Thu lãi đặt cọc cho mục đích đầu tư,Thu lãi đặt cọc cho mục đích đầu tư,38.575,116.129,38575.0,116129.0
Công ty TNHH Đầu tư và Phát triển Đô thị Gia LâmĐặt cọc cho mục đích đầu tư,Công ty TNHH Đầu tư và Phát triển Đô thị Gia LâmĐặt cọc cho mục đích đầu tư,Công ty TNHH Đầu tư và Phát triển Đô thị Gia LâmĐặt cọc cho mục đích đầu tư,-,131.396,,131396.0
Công ty TNHH Phát triển Công viên Trung tâmThu hồi đặt cọc cho mục đích đầu tư,Công ty TNHH Phát triển Công viên Trung tâmThu hồi đặt cọc cho mục đích đầu tư,Công ty TNHH Phát triển Công viên Trung tâmThu hồi đặt cọc cho mục đích đầu tư,-,41.656,,41656.0
Công ty Cổ phần Phát triển Thành phố XanhThu lãi đặt cọc cho mục đích đầu tư,Công ty Cổ phần Phát triển Thành phố XanhThu lãi đặt cọc cho mục đích đầu tư,Công ty Cổ phần Phát triển Thành phố XanhThu lãi đặt cọc cho mục đích đầu tư,65.742,65.742,65742.0,65742.0
Công ty Cổ phần Đô thị Du lịch Cần GiòThu lãi đặt cọc cho mục đích đầu tư,Công ty Cổ phần Đô thị Du lịch Cần GiòThu lãi đặt cọc cho mục đích đầu tư,Công ty Cổ phần Đô thị Du lịch Cần GiòThu lãi đặt cọc cho mục đích đầu tư,16.300,16.300,16300.0,16300.0
Công ty TNHH Thương Mại Đầu Tư và Phát TriểnThiên Niên KỹDoanh thu từ cho thuê trung tâm thương mại và các dịch vụliên quan,Công ty TNHH Thương Mại Đầu Tư và Phát TriểnThiên Niên KỹDoanh thu từ cho thuê trung tâm thương mại và các dịch vụliên quan,Công ty TNHH Thương Mại Đầu Tư và Phát TriểnThiên Niên KỹDoanh thu từ cho thuê trung tâm thương mại và các dịch vụliên quan,20.034,18.322,20034.0,18322.0
Mua dịch vụ,Mua dịch vụ,Mua dịch vụ,1.168,675,1168.0,675.0
Công ty Cổ Phần Giải Pháp Công Nghệ Thông Tín vàHạ Tầng Truyền Dẫn VinitisDoanh thu từ cho thuê trung tâm thương mại và các dịch vụliên quan,Công ty Cổ Phần Giải Pháp Công Nghệ Thông Tín vàHạ Tầng Truyền Dẫn VinitisDoanh thu từ cho thuê trung tâm thương mại và các dịch vụliên quan,Công ty Cổ Phần Giải Pháp Công Nghệ Thông Tín vàHạ Tầng Truyền Dẫn VinitisDoanh thu từ cho thuê trung tâm thương mại và các dịch vụliên quan,7.789,12.175,7789.0,12175.0
Mua dịch vụ,Mua dịch vụ,Mua dịch vụ,1.516,17,1516.0,17.0
