row_label_raw,row_label_full,Mã số,Chỉ tiêu,Năm 2022,Năm 2021,Chênh lệch,%,numeric__Chỉ tiêu,numeric__Năm 2022,numeric__Năm 2021,numeric__Chênh lệch,numeric__%
21,21,21,Doanh thu hoạt động tài chính,"356,604","400,774","(44,170)",-11%,,356.604,400.774,-44.17,-0.11
22,22,22,Chỉ phí tài chính,"333,504","454,269","(120,765)",-27%,,333.504,454.269,-120.765,-0.27
25,25,25,Chỉ phí bán hàng,"72,251","118,498","(46,247)",-39%,,72.251,118.498,-46.247,-0.39
26,26,26,Chỉ phí quản lý doanh nghiệp,"67,693","130,150","(62,457)",-48%,,67.693,130.15,-62.457,-0.48
50,50,50,Tổng lợi nhuận kế toán trước thuế,"639,901","579,846","60,055",10%,,639.901,579.846,60.055,0.1
60,60,60,Lợi nhuận sau thuế TNDN,"503,847","457,392","46,455",10%,,503.847,457.392,46.455,0.1
