row_label_raw,row_label_full,col_0,31/12/2022,31/12/2021,numeric__31/12/2022,numeric__31/12/2021
3.1. Tiền gửi tại các TCTD khác,3.1. Tiền gửi tại các TCTD khác,3.1. Tiền gửi tại các TCTD khác,3.1. Tiền gửi tại các TCTD khác,3.1. Tiền gửi tại các TCTD khác,,
Tiền gửi không kỳ hạn,3.1. Tiền gửi tại các TCTD khác > Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,2.061.553,3.184.983,2061553.0,3184983.0
Bằng VND,3.1. Tiền gửi tại các TCTD khác > Bằng VND,Bằng VND,3.286,878,3286.0,878.0
Bằng ngoại hối,3.1. Tiền gửi tại các TCTD khác > Bằng ngoại hối,Bằng ngoại hối,2.058.267,3.184.105,2058267.0,3184105.0
Tiền gửi có kỳ hạn,3.1. Tiền gửi tại các TCTD khác > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,2.147.500,1.908.000,2147500.0,1908000.0
Bằng VND,3.1. Tiền gửi tại các TCTD khác > Bằng VND,Bằng VND,1.201.500,1.908.000,1201500.0,1908000.0
Bằng ngoại hối,3.1. Tiền gửi tại các TCTD khác > Bằng ngoại hối,Bằng ngoại hối,946.000,,946000.0,
Cộng,3.1. Tiền gửi tại các TCTD khác > Cộng,Cộng,4.209.053,5.092.983,4209053.0,5092983.0
3.2. Cho vay các tổ chức tín dụng khác,3.2. Cho vay các tổ chức tín dụng khác,3.2. Cho vay các tổ chức tín dụng khác,3.2. Cho vay các tổ chức tín dụng khác,3.2. Cho vay các tổ chức tín dụng khác,,
,,,31/12/2022,31/12/2021,,
Cho vay ngắn hạn,3.2. Cho vay các tổ chức tín dụng khác > Cho vay ngắn hạn,Cho vay ngắn hạn,850.000,520.000,850000.0,520000.0
Bằng VND,3.2. Cho vay các tổ chức tín dụng khác > Bằng VND,Bằng VND,850.000,520.000,850000.0,520000.0
Cộng,3.2. Cho vay các tổ chức tín dụng khác > Cộng,Cộng,850.000,520.000,850000.0,520000.0
Tổng cộng,3.2. Cho vay các tổ chức tín dụng khác > Tổng cộng,Tổng cộng,5.059.053,5.612.983,5059053.0,5612983.0
