row_label_raw,row_label_full,34. Tiền và các khoản tương đương tiền,31/12/2022,31/12/2021,numeric__31/12/2022,numeric__31/12/2021
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,243.204,205.194,243204.0,205194.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,885.640,530.440,885640.0,530440.0
"Tiền, vàng gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)",4.209.053,5.092.983,4209053.0,5092983.0
Tổng cộng,Tổng cộng,Tổng cộng,5.337.897,5.828.617,5337897.0,5828617.0
