row_label_raw,row_label_full,- Phân tích giá trị đầu tư theo loại hình đầu tư,31/12/2022 > - Phân tích giá trị đầu tư theo loại hình đầu tư,31/12/2021 > - Phân tích giá trị đầu tư theo loại hình đầu tư,numeric__31/12/2022 > - Phân tích giá trị đầu tư theo loại hình đầu tư,numeric__31/12/2021 > - Phân tích giá trị đầu tư theo loại hình đầu tư
Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,53.880,53.880,53880.0,53880.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,(28.811),(28.182),-28811.0,-28182.0
Tổng cộng,Tổng cộng,Tổng cộng,25.069,25.698,25069.0,25698.0
