row_label_raw,row_label_full,"36. Tỉnh hình thu nhập của cán bộ, công nhân viên",Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",1.398,1.395,1398.0,1395.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,268.227,269.812,268227.0,269812.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên > 2. Tiền thường",2. Tiền thường,52.696,20.664,52696.0,20664.0
3. Tổng thu nhập,"II. Thu nhập của cán bộ, công nhân viên > 3. Tổng thu nhập",3. Tổng thu nhập,320.923,290.476,320923.0,290476.0
4. Tiền lương blnh quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 4. Tiền lương blnh quân (triệu đồng/người/tháng)",4. Tiền lương blnh quân (triệu đồng/người/tháng),16,16,16.0,16.0
5. Thu nhập blnh quân (triệu đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 5. Thu nhập blnh quân (triệu đồng/người/tháng)",5. Thu nhập blnh quân (triệu đồng/người/tháng),19,17,19.0,17.0
