row_label_raw,row_label_full,31/12/2022,Tổng dư nợ cho vay,Tổng tiền gửi của khách hàng,Các cam kết tín dụng,CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi của khách hàng,numeric__Các cam kết tín dụng,numeric__CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),numeric__Kinh doanh và đầu tư chứng khoán
Trong nước,Trong nước,Trong nước,19.564.226,20.499.407,355.061,1.538.309,1.708.617,19564226.0,20499407.0,355061.0,1538309.0,1708617.0
Ngoài nước,Ngoài nước,Ngoài nước,-,-,-,-,-,,,,,
