row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,1.852.542.489.294,1.550.250.767.636,1852542489294.0,1550250767636.0
Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,1.588.023.774.134,1.038.656.820.793,1588023774134.0,1038656820793.0
Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,103.854.638.626,174.793.874.384,103854638626.0,174793874384.0
Công ty Cổ phần Kinh doanh Khí Miền Bắc,Công ty Cổ phần Kinh doanh Khí Miền Bắc,Công ty Cổ phần Kinh doanh Khí Miền Bắc,71.143.449.656,154.463.491.386,71143449656.0,154463491386.0
Công ty Kinh doanh Sản phẩm khí,Công ty Kinh doanh Sản phẩm khí,Công ty Kinh doanh Sản phẩm khí,53.216.420.850,135.460.121.321,53216420850.0,135460121321.0
Công ty Cổ phần Nhà và Thương mại Dầu khí,Công ty Cổ phần Nhà và Thương mại Dầu khí,Công ty Cổ phần Nhà và Thương mại Dầu khí,15.898.947.552,33.353.137.809,15898947552.0,33353137809.0
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,15.251.135.610,12.579.511.554,15251135610.0,12579511554.0
Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí- CTCP,Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí- CTCP,Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí- CTCP,5.090.559.866,-,5090559866.0,
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,63.563.000,271.392.000,63563000.0,271392000.0
Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty Cổ phần Vận tải Dầu Phương Đông Việt,-,413.549.421,,413549421.0
Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,-,210.743.968,,210743968.0
Công ty Cổ phần Dịch vụ Dầu Khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu Khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu Khí Quảng Ngãi PTSC,-,48.125.000,,48125000.0
Trà trước nhà cung cấp,Trà trước nhà cung cấp,Trà trước nhà cung cấp,1.893.955.833,1.866.499.833,1893955833.0,1866499833.0
Công ty Cổ phần Nhiên liệu Sinh học Dầu khí MiềnTrung,Công ty Cổ phần Nhiên liệu Sinh học Dầu khí MiềnTrung,Công ty Cổ phần Nhiên liệu Sinh học Dầu khí MiềnTrung,1.109.856.000,-,1109856000.0,
Chi nhánh Viện Dầu khí Việt Nam - Trung tâm Nghiên cứu và Phát triển Chế biến Dầu khí,Chi nhánh Viện Dầu khí Việt Nam - Trung tâm Nghiên cứu và Phát triển Chế biến Dầu khí,Chi nhánh Viện Dầu khí Việt Nam - Trung tâm Nghiên cứu và Phát triển Chế biến Dầu khí,694.999.833,694.999.833,694999833.0,694999833.0
Công ty Cổ phần Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,89.100.000,89.100.000,89100000.0,89100000.0
Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,-,1.082.400.000,,1082400000.0
Phải thu khác,Phải thu khác,Phải thu khác,1.163.651.175,1.373.441.175,1163651175.0,1373441175.0
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,1.118.996.642,1.118.996.642,1118996642.0,1118996642.0
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,44.444.533,44.444.533,44444533.0,44444533.0
Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,210.000,-,210000.0,
Công ty Cổ phần Bảo dưỡng và Sửa chữa Công trìnhDầu khí,Công ty Cổ phần Bảo dưỡng và Sửa chữa Công trìnhDầu khí,Công ty Cổ phần Bảo dưỡng và Sửa chữa Công trìnhDầu khí,-,210.000.000,,210000000.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,8.925.003.987,3.774.330.000,8925003987.0,3774330000.0
Công ty Cổ phần Nhiên liệu sinh học Dầu khí MiềnTrung,Công ty Cổ phần Nhiên liệu sinh học Dầu khí MiềnTrung,Công ty Cổ phần Nhiên liệu sinh học Dầu khí MiềnTrung,8.925.003.987,3.774.330.000,8925003987.0,3774330000.0
