row_label_raw,row_label_full,col_0,Năm nayVND,Kỳ trướcVND,numeric__Năm nayVND,numeric__Kỳ trướcVND
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,311.410.605.185,195.514.928.178,311410605185.0,195514928178.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,83.677.583.944,49.427.985.961,83677583944.0,49427985961.0
Lỗ chênh lệch tỷ giả,Lỗ chênh lệch tỷ giả,Lỗ chênh lệch tỷ giả,53.747.346.371,206.608.882.403,53747346371.0,206608882403.0
Lỗ chênh lệch tỷ giá tại ngày 30/6/2018chuyên sang công ty cổ phần,Lỗ chênh lệch tỷ giá tại ngày 30/6/2018chuyên sang công ty cổ phần,Lỗ chênh lệch tỷ giá tại ngày 30/6/2018chuyên sang công ty cổ phần,-,57.718.950.430,,57718950430.0
Chỉ phí tài chính khác,Chỉ phí tài chính khác,Chỉ phí tài chính khác,1.284.627.743,2.181.743,1284627743.0,2181743.0
,,,450.120.163.243,509.272.928.715,450120163243.0,509272928715.0
