row_label_raw,row_label_full,col_0,Năm nayVND,Kỳ trướcVND,numeric__Năm nayVND,numeric__Kỳ trướcVND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",98.153.134.447.214,54.699.306.726.736,98153134447214.0,54699306726736.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",12.359.783.610,17.912.181.719,12359783610.0,17912181719.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,752.873.944.098,316.616.065.187,752873944098.0,316616065187.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,2.583.260.331.386,1.282.310.391.996,2583260331386.0,1282310391996.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.669.343.247.909,910.504.458.939,1669343247909.0,910504458939.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,358.565.307.968,163.904.089.794,358565307968.0,163904089794.0
,,,103.529.537.062.185,57.390.553.914.371,103529537062185.0,57390553914371.0
