row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,110.941.745.898,124.038.077.821,110941745898.0,124038077821.0
Man Energy Solutions Malaysia ES Sdn. Bhd,Man Energy Solutions Malaysia ES Sdn. Bhd,Man Energy Solutions Malaysia ES Sdn. Bhd,20.302.087.680,-,20302087680.0,
Remosa Srl,Remosa Srl,Remosa Srl,10.359.832.411,-,10359832411.0,
Albemarle Singapore Pte. Ltd,Albemarle Singapore Pte. Ltd,Albemarle Singapore Pte. Ltd,9.156.456.181,16.338.745.518,9156456181.0,16338745518.0
Công ty TNHH Thương mại và Dịch vụ SIB Việt Nam,Công ty TNHH Thương mại và Dịch vụ SIB Việt Nam,Công ty TNHH Thương mại và Dịch vụ SIB Việt Nam,7.876.000.000,-,7876000000.0,
Các đổi tượng khác,Các đổi tượng khác,Các đổi tượng khác,63.247.369.626,107.699.332.303,63247369626.0,107699332303.0
b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,533.509.547.749,521.395.822.590,533509547749.0,521395822590.0
Ban quản lý Khu kinh tế Dung Quất (*),Ban quản lý Khu kinh tế Dung Quất (*),Ban quản lý Khu kinh tế Dung Quất (*),533.509.547.749,521.395.822.590,533509547749.0,521395822590.0
,,,644.451.293.647,645.433.900.411,644451293647.0,645433900411.0
Trong đó: Trả trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 34),Trong đó: Trả trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 34),Trong đó: Trả trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 34),1.893.955.833,1.866.499.833,1893955833.0,1866499833.0
