row_label_raw,row_label_full,Vốn góp của chủ sở hữu,Chênh lệch tỷ giá hõi đoái,Lợi nhuận sau thuế chưa phân phối,Cộng,numeric__Chênh lệch tỷ giá hõi đoái,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Cộng
VND,VND,VND,VND,VND,VND,,,
31.004.996.160.000,VND > 31.004.996.160.000,31.004.996.160.000,(57.718.950.430),-,30.947.277.209.570,-57718950430.0,,30947277209570.0
-,VND > -,-,-,250.743.660.704,250.743.660.704,,250743660704.0,250743660704.0
-,VND > -,-,57.718.950.430,-,57.718.950.430,57718950430.0,,57718950430.0
31.004.996.160.000,VND > 31.004.996.160.000,31.004.996.160.000,-,250.743.660.704,31.255.739.820.704,,250743660704.0,31255739820704.0
-,VND > -,-,-,2.912.421.396.083,2.912.421.396.083,,2912421396083.0,2912421396083.0
-,VND > -,-,-,(64.590.000.000),(64.590.000.000),,-64590000000.0,-64590000000.0
-,VND > -,-,-,(127.917.100.000),(127.917.100.000),,-127917100000.0,-127917100000.0
31.004.996.160.000,VND > 31.004.996.160.000,31.004.996.160.000,-,2.970.657.956.787,33.975.654.116.787,,2970657956787.0,33975654116787.0
