row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,31.12.2020,31.12.2020_1,31.12.2019,31.12.2019_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2020,numeric__31.12.2020_1,numeric__31.12.2019,numeric__31.12.2019_1
STT,STT,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,Quyền sở hữu (%),Quyền biểu quyết (%),Quyền sở hữu (%),Quyền biểu quyết (%),,,,,,,
,,,I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),,,,,,,
27,STT > 27,27,Công ty Cổ phần Ngôi Nhà Mega,TP Hồ Chí Minh,Kinh doanh bất động sản,"98,60","98,60","98,60","98,60",,,,98.6,98.6,98.6,98.6
28,STT > 28,28,Công ty TNHH Mega Tie,TP Hồ Chí Minh,Kinh doanh bất động sản,"98,59","99,99","98,59","99,99",,,,98.59,99.99,98.59,99.99
29,STT > 29,29,Công ty TNHH Bất động sản Bách Hợp,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
30,STT > 30,30,Công ty TNHH Bất động sản Gia Đức,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
31,STT > 31,31,Công ty TNHH Bất động sản Gia Phú,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
32,STT > 32,32,Công ty TNHH Bất động sản Nova Riverside,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,97","99,98","99,97","99,98",,,,99.97,99.98,99.97,99.98
33,STT > 33,33,Công ty Cổ phần Đầu tư Ngọc Linh Hoa,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,83","99,83","99,83","99,83",,,,99.83,99.83,99.83,99.83
34,STT > 34,34,Công ty TNHH Nova Property Management,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
