row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2019 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2019 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,5.241.732.045.264,11.026.232.997.553,,,5241732045264.0,11026232997553.0
02,02,02,Các khoản giảm trừ doanh thu,,(215.373.635.826),(95.249.885.633),,,-215373635826.0,-95249885633.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,30,5.026.358.409.438,10.930.983.111.920,,30.0,5026358409438.0,10930983111920.0
11,11,11,Giá vốn hàng bán dịch vụ cung cấp,31,(3.193.479.439.283),(7.779.325.178.076),,31.0,-3193479439283.0,-7779325178076.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.832.878.970.155,3.151.657.933.844,,,1832878970155.0,3151657933844.0
21,21,21,Doanh thu hoạt động tài chính,32,6.210.337.779.881,1.027.208.421.374,,32.0,6210337779881.0,1027208421374.0
22,22,22,Chi phí tài chính,33,(1.537.268.550.611),(2.084.814.480.224),,33.0,-1537268550611.0,-2084814480224.0
23,23,23,- Trong đó: Chi phí lãi vay,33,(566.129.859.176),(1.145.609.766.192),,33.0,-566129859176.0,-1145609766192.0
24,24,24,Phần lỗ trong công ty liên kết,34,(2.552.533.101),(9.578.783.868),,34.0,-2552533101.0,-9578783868.0
25,25,25,Chi phí bán hàng,35,(164.007.104.072),(294.869.082.499),,35.0,-164007104072.0,-294869082499.0
26,26,26,Chi phí quản lý doanh nghiệp,36,(1.290.197.237.197),(1.197.219.171.605),,36.0,-1290197237197.0,-1197219171605.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,5.049.191.325.055,592.384.837.022,,,5049191325055.0,592384837022.0
31,31,31,Thu nhập khác,,325.517.674.148,3.847.134.745.198,,,325517674148.0,3847134745198.0
32,32,32,Chi phí khác,,(725.686.652.892),(167.283.905.748),,,-725686652892.0,-167283905748.0
40,40,40,(Lỗ)/lợi nhuận khác,37,(400.168.978.744),3.679.850.839.450,,37.0,-400168978744.0,3679850839450.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,4.649.022.346.311,4.272.235.676.472,,,4649022346311.0,4272235676472.0
51,51,51,"Chi phí thuế thu nhập doanh nghiệp (""TNDN"") hiện hành",38(b),(280.426.493.741),(692.528.132.718),,,-280426493741.0,-692528132718.0
52,52,52,Thuế TNDN hoãn lại,38(a),(462.094.272.894),(192.385.441.843),,,-462094272894.0,-192385441843.0
60,60,60,Lợi nhuận sau thuế TNDN,,3.906.501.579.676,3.387.322.101.911,,,3906501579676.0,3387322101911.0
,,,Phân bổ cho:,,,,,,,
61,61,61,Cổ đông của Công ty,,3.919.071.634.099,3.431.331.162.442,,,3919071634099.0,3431331162442.0
62,62,62,Cổ đông không kiểm soát,,(12.570.054.423),(44.009.060.531),,,-12570054423.0,-44009060531.0
70,70,70,Lãi cơ bàn trên cổ phiếu,28(a),,3.579,,,,3579.0
71,71,71,Lãi suy giảm trên cổ phiếu,28(b),,3.533,,,,3533.0
Nguyễn Ngọc Băng,Nguyễn Ngọc Băng,Nguyễn Ngọc Băng,Nguyễn Ngọc Băng,Huỳnh Minh Lâm,,,,,,
Người lập,Người lập,Người lập,Người lập,Kế toán trưởng,Tổng Giám đốcNgày 5 tháng 3 năm 2021,Tổng Giám đốcNgày 5 tháng 3 năm 2021,,,,
