row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2020 VND,Tại ngày 31 tháng 12 năm > 2019 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2020 VND,numeric__Tại ngày 31 tháng 12 năm > 2019 VND
300,300,300,NỘ PHẢI TRÀ,,112.604.198.448.315,65.518.168.766.672,,,112604198448315.0,65518168766672.0
310,310,310,Nợ ngắn hạn,,31.427.343.626.571,18.809.633.988.008,,,31427343626571.0,18809633988008.0
311,311,311,Phải trả người bán ngắn hạn,18,2.796.907.426.567,2.544.601.659.105,,18.0,2796907426567.0,2544601659105.0
312,312,312,Người mua trả tiền trước ngắn hạn,19,4.087.250.768.389,1.254.023.590.387,,19.0,4087250768389.0,1254023590387.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,20(b),282.435.420.985,205.713.049.755,,,282435420985.0,205713049755.0
314,314,314,Phải trả người lao động,21,68.800.136.838,31.296.329.923,,21.0,68800136838.0,31296329923.0
315,315,315,Chi phí phải trả ngắn hạn,22,3.521.965.253.981,2.697.796.706.234,,22.0,3521965253981.0,2697796706234.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,,6.629.217.351,1.677.668.051,,,6629217351.0,1677668051.0
319,319,319,Phải trả ngắn hạn khác,23(a),6.095.948.983.201,3.624.338.062.834,,,6095948983201.0,3624338062834.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,24(a),14.544.114.172.196,8.444.638.010.326,,,14544114172196.0,8444638010326.0
321,321,321,Dự phòng phải trả ngắn hạn,25,17.743.381.768,-,,25.0,17743381768.0,
322,322,322,"Quỹ khen thưởng, phúc lợi",,5.548.865.295,5.548.911.393,,,5548865295.0,5548911393.0
330,330,330,Nợ dài hạn,,81.176.854.821.744,46.708.534.778.664,,,81176854821744.0,46708534778664.0
336,336,336,Doanh thu chưa thực hiện dài hạn,,17.570.621.661,18.307.529.783,,,17570621661.0,18307529783.0
337,337,337,Phải trả dài hạn khác,23(b),37.466.617.172.442,14.133.031.990.444,,,37466617172442.0,14133031990444.0
338,338,338,Vay và nợ thuê tài chính dài hạn,24(b),34.357.216.078.896,26.145.644.448.493,,,34357216078896.0,26145644448493.0
341,341,341,Thuế thu nhập hoãn lại phải trả,38(a),9.200.704.471.191,6.255.537.958.898,,,9200704471191.0,6255537958898.0
342,342,342,Dự phòng phải trả dài hạn,25,134.746.477.554,156.012.851.046,,25.0,134746477554.0,156012851046.0
400,400,400,VỐN CHỦ SỞ HỮU,,31.932.147.185.707,24.461.073.831.847,,,31932147185707.0,24461073831847.0
410,410,410,Vốn chủ sở hữu,,31.932.147.185.707,24.461.073.831.847,,,31932147185707.0,24461073831847.0
411,411,411,Vốn góp của chủ sở hữu,"26, 27",9.862.852.970.000,9.695.407.970.000,,,9862852970000.0,9695407970000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,9.862.852.970.000,9.695.407.970.000,,,9862852970000.0,9695407970000.0
412,412,412,Thặng dư vốn cổ phần,27,3.970.259.281.026,3.860.189.781.026,,27.0,3970259281026.0,3860189781026.0
421,421,421,"Lợi nhuận sau thuế (""LNST"") chưa phân phối",27,12.051.422.037.059,8.722.828.720.589,,27.0,12051422037059.0,8722828720589.0
421a,421a,421a,- LNST chưa phân phối lũy kế của các năm trước,,8.722.828.720.589,5.618.698.169.829,,,8722828720589.0,5618698169829.0
421b,421b,421b,- LNST chưa phân phối năm nay,,3.328.593.316.470,3.104.130.550.760,,,3328593316470.0,3104130550760.0
429,429,429,Lợi ích cổ đông không kiểm soát,27,6.047.612.897.622,2.182.647.360.232,,27.0,6047612897622.0,2182647360232.0
440,440,440,TỔNG NGUỒN VỐN,,144.536.345.634.022,89.979.242.598.519,,,144536345634022.0,89979242598519.0
