row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,31.12.2020,31.12.2020_1,31.12.2019,31.12.2019_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2020,numeric__31.12.2020_1,numeric__31.12.2019,numeric__31.12.2019_1
STT,STT,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,Quyền sở hữu (%),Quyền biểu quyết (%),Quyền sở hữu (%),Quyền biểu quyết (%),,,,,,,
,,,I - Công ty con (tiếp theo),,,,,,,,,,,,,
70,STT > 70,70,Công ty TNHH Bất động sản Phúc Hoa,TP Hồ Chí Minh,Kinh doanh bất động sản,"69,86","99,99",-,-,,,,69.86,99.99,,
71,STT > 71,71,Công ty TNHH Bất động sản Thế Kỹ Hoàng Kim,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00",-,-,,,,100.0,100.0,,
72,STT > 72,72,Công ty Cổ phần Nova Holiday (i),TP Hồ Chí Minh,Dịch vụ lưu trú ngắn ngày,"99,98","99,98",-,-,,,,99.98,99.98,,
73,STT > 73,73,Công ty TNHH Đầu tư Phát triển Bất động sản Phúc Thịnh (ii),TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00",-,-,,,,100.0,100.0,,
74,STT > 74,74,Công ty TNHH Đầu tư và Phát triển Bất động sản An Phát (iii),TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00",-,-,,,,100.0,100.0,,
75,STT > 75,75,Công ty Cổ phần Big Ben Holiday (iv),TP Hồ Chí Minh,Dịch vụ lưu trú ngắn ngày,"99,98","99,98",-,-,,,,99.98,99.98,,
76,STT > 76,76,Công ty TNHH Đầu tư và Phát triển Bất động sản An Huy,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","99,99",-,-,,,,99.98,99.99,,
77,STT > 77,77,Công ty Cổ phần Địa ốc Ngân Hiệp,Tỉnh Bà Ria - Vũng Tàu,Kinh doanh bất động sản,"99,96","99,98",-,-,,,,99.96,99.98,,
78,STT > 78,78,Công ty Cổ phần Đầu tư Liberty,TP Hồ Chí Minh,"Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất","99,98","99,98",-,-,,,,99.98,99.98,,
79,STT > 79,79,Công ty Cổ phần Thanh Mỹ Lợi (v),TP Hồ Chí Minh,Kinh doanh bất động sản,"69,75","70,00",-,-,,,,69.75,70.0,,
80,STT > 80,80,Công ty Cổ phần Du lịch Thanh niên Việt Nam (vi),TP Hồ Chí Minh,Tổ chức giới thiệu và xúc tiến thương mại,"94,67","94,67",-,-,,,,94.67,94.67,,
81,STT > 81,81,Công ty Cổ phần Nova Nippon (vii),TP Hồ Chí Minh,Kinh doanh bất động sản,-,-,"99,98","99,98",,,,,,99.98,99.98
82,STT > 82,82,Công ty Cổ phần Đầu tư Bất động sản Vương Gia (vii),TP Hồ Chí Minh,Kinh doanh bất động sản,-,-,"99,81","99,83",,,,,,99.81,99.83
83,STT > 83,83,Công ty TNHH Bất động sản Phúc Bình (vii),TP Hồ Chí Minh,Kinh doanh bất động sản,-,-,"97,77","97,95",,,,,,97.77,97.95
84,STT > 84,84,Công ty TNHH Đầu tư và Phát triển Bất động sản Sun City (vii),TP Hồ Chí Minh,Kinh doanh bất động sản,-,-,"98,86","100,00",,,,,,98.86,100.0
85,STT > 85,85,Công ty Cổ phần Đầu tư Bất động sản Phong Điền (viii),TP Hồ Chí Minh,Kinh doanh bất động sản,-,-,"50,99","50,99",,,,,,50.99,50.99
