row_label_raw,row_label_full,col_0,31.12.2020VND,31.12.2019VND,numeric__31.12.2020VND,numeric__31.12.2019VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,
"Credit Suisse AG, Chi nhánh Singapore (i)","Vay dài hạn > Credit Suisse AG, Chi nhánh Singapore (i)","Credit Suisse AG, Chi nhánh Singapore (i)",4.206.972.000.000,3.458.200.000.000,4206972000000.0,3458200000000.0
Ngân hàng TMCP Ngoại thương Việt Nam- Chi nhánh TP. HCM (i),Vay dài hạn > Ngân hàng TMCP Ngoại thương Việt Nam- Chi nhánh TP. HCM (i),Ngân hàng TMCP Ngoại thương Việt Nam- Chi nhánh TP. HCM (i),20.562.500.000,23.500.000.000,20562500000.0,23500000000.0
Ngân hàng TMCP Việt Nam Thịnh Vương (ii),Vay dài hạn > Ngân hàng TMCP Việt Nam Thịnh Vương (ii),Ngân hàng TMCP Việt Nam Thịnh Vương (ii),594.124.000.000,1.783.196.000.000,594124000000.0,1783196000000.0
Ngân hàng TMCP Việt Nam Thịnh Vương (iii),Vay dài hạn > Ngân hàng TMCP Việt Nam Thịnh Vương (iii),Ngân hàng TMCP Việt Nam Thịnh Vương (iii),76.216.000.000,-,76216000000.0,
"Credit Suisse AG, Chi nhánh Singapore (iv)","Vay dài hạn > Credit Suisse AG, Chi nhánh Singapore (iv)","Credit Suisse AG, Chi nhánh Singapore (iv)",1.094.006.875.000,2.322.000.000.000,1094006875000.0,2322000000000.0
Ngân hàng TMCP Ngoại thương Việt Nam- Chi nhánh TP. HCM (iv),Vay dài hạn > Ngân hàng TMCP Ngoại thương Việt Nam- Chi nhánh TP. HCM (iv),Ngân hàng TMCP Ngoại thương Việt Nam- Chi nhánh TP. HCM (iv),23.500.000.000,23.500.000.000,23500000000.0,23500000000.0
Ngân hàng TMCP Việt Nam Thịnh Vương (v),Vay dài hạn > Ngân hàng TMCP Việt Nam Thịnh Vương (v),Ngân hàng TMCP Việt Nam Thịnh Vương (v),300.000.000.000,600.000.000.000,300000000000.0,600000000000.0
Vietnam Joint Stock Commercial Bank for Industryand Trade Filiale Deutschland (vi),Vay dài hạn > Vietnam Joint Stock Commercial Bank for Industryand Trade Filiale Deutschland (vi),Vietnam Joint Stock Commercial Bank for Industryand Trade Filiale Deutschland (vi),403.941.000.000,673.380.000.000,403941000000.0,673380000000.0
"The Shanghai & Savings Bank, Ltd. OffshoreBanking Branch (vi)","Vay dài hạn > The Shanghai & Savings Bank, Ltd. OffshoreBanking Branch (vi)","The Shanghai & Savings Bank, Ltd. OffshoreBanking Branch (vi)",69.645.000.000,-,69645000000.0,
Ngân hàng TMCP Công thương Việt Nam- Chi nhánh 1 (vi),Vay dài hạn > Ngân hàng TMCP Công thương Việt Nam- Chi nhánh 1 (vi),Ngân hàng TMCP Công thương Việt Nam- Chi nhánh 1 (vi),13.800.000.000,23.000.000.000,13800000000.0,23000000000.0
Ngân hàng TMCP Việt Nam Thịnh Vương (ix),Vay dài hạn > Ngân hàng TMCP Việt Nam Thịnh Vương (ix),Ngân hàng TMCP Việt Nam Thịnh Vương (ix),375.000.000.000,-,375000000000.0,
Ngân hàng TMCP Sài Gòn Thương Tín- Chi nhánh Trung tâm (x),Vay dài hạn > Ngân hàng TMCP Sài Gòn Thương Tín- Chi nhánh Trung tâm (x),Ngân hàng TMCP Sài Gòn Thương Tín- Chi nhánh Trung tâm (x),74.000.000.000,148.000.000.000,74000000000.0,148000000000.0
Ngân hàng TMCP Phát triển nhà TP. HCM- Hội sở (xi),Vay dài hạn > Ngân hàng TMCP Phát triển nhà TP. HCM- Hội sở (xi),Ngân hàng TMCP Phát triển nhà TP. HCM- Hội sở (xi),600.000.000,700.000.000,600000000.0,700000000.0
Deutsche Investitions-undEntwicklungsgesellschaft mbH (xi),Vay dài hạn > Deutsche Investitions-undEntwicklungsgesellschaft mbH (xi),Deutsche Investitions-undEntwicklungsgesellschaft mbH (xi),364.807.144.847,431.228.572.092,364807144847.0,431228572092.0
Ngân hàng TMCP Phương Đông - Chi nhánhQuận 4 (xiii),Vay dài hạn > Ngân hàng TMCP Phương Đông - Chi nhánhQuận 4 (xiii),Ngân hàng TMCP Phương Đông - Chi nhánhQuận 4 (xiii),224.046.373.863,122.466.862.215,224046373863.0,122466862215.0
Ngân hàng TMCP Việt Nam Thịnh Vương (xv),Vay dài hạn > Ngân hàng TMCP Việt Nam Thịnh Vương (xv),Ngân hàng TMCP Việt Nam Thịnh Vương (xv),-,380.000.000.000,,380000000000.0
Ngân hàng TMCP Sài Gòn Thương Tín- Chi nhánh Trung tâm (xvi),Vay dài hạn > Ngân hàng TMCP Sài Gòn Thương Tín- Chi nhánh Trung tâm (xvi),Ngân hàng TMCP Sài Gòn Thương Tín- Chi nhánh Trung tâm (xvi),-,1.368.181.818.000,,1368181818000.0
Ngân hàng TMCP Kiên Long - Chi nhánhSài Gòn (xvii),Vay dài hạn > Ngân hàng TMCP Kiên Long - Chi nhánhSài Gòn (xvii),Ngân hàng TMCP Kiên Long - Chi nhánhSài Gòn (xvii),-,250.250.000.000,,250250000000.0
Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xviii),Vay dài hạn > Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xviii),Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xviii),1.550.000.000.000,-,1550000000000.0,
Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xix),Vay dài hạn > Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xix),Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xix),1.495.761.841.800,-,1495761841800.0,
Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánhTP. HCM (xx),Vay dài hạn > Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánhTP. HCM (xx),Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánhTP. HCM (xx),204.800.000.000,-,204800000000.0,
Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xxi),Vay dài hạn > Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xxi),Ngân hàng TMCP Công thương Việt Nam- Chi nhánh TP. HCM (xxi),-,1.157.000.000.000,,1157000000000.0
,,,11.091.782.735.510,12.764.603.252.307,11091782735510.0,12764603252307.0
