row_label_raw,row_label_full,col_0,31.12.2020VND,31.12.2019VND,numeric__31.12.2020VND,numeric__31.12.2019VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,
"Credit Suisse AG, Chi nhánh Singapore (i)","Vay ngắn hạn > Credit Suisse AG, Chi nhánh Singapore (i)","Credit Suisse AG, Chi nhánh Singapore (i)",1.595.748.000.000,-,1595748000000.0,
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh TP. HCM (i),Vay ngắn hạn > Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh TP. HCM (i),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh TP. HCM (i),2.937.500.000,-,2937500000.0,
Ngân hàng TMCP Việt Nam Thịnh Vượng (ii),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (ii),Ngân hàng TMCP Việt Nam Thịnh Vượng (ii),1.189.072.000.000,816.804.000.000,1189072000000.0,816804000000.0
Ngân hàng TMCP Việt Nam Thịnh Vượng (iii),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (iii),Ngân hàng TMCP Việt Nam Thịnh Vượng (iii),561.892.000.000,-,561892000000.0,
"Credit Suisse AG, Chi nhánh Singapore (iv)","Vay ngắn hạn > Credit Suisse AG, Chi nhánh Singapore (iv)","Credit Suisse AG, Chi nhánh Singapore (iv)",414.968.125.000,-,414968125000.0,
Ngân hàng TMCP Việt Nam Thịnh Vượng (v),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (v),Ngân hàng TMCP Việt Nam Thịnh Vượng (v),300.000.000.000,-,300000000000.0,
Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (vi),Vay ngắn hạn > Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (vi),Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (vi),269.294.000.000,-,269294000000.0,
"The Shanghai & Savings Bank, Ltd. Offshore Banking Branch (vi)","Vay ngắn hạn > The Shanghai & Savings Bank, Ltd. Offshore Banking Branch (vi)","The Shanghai & Savings Bank, Ltd. Offshore Banking Branch (vi)",46.430.000.000,-,46430000000.0,
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 (vi),Vay ngắn hạn > Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 (vi),Ngân hàng TMCP Công thương Việt Nam - Chi nhánh 1 (vi),9.200.000.000,-,9200000000.0,
Ngân hàng TMCP Nam Á - Chi nhánh Lý Thương Kiệt (vii),Vay ngắn hạn > Ngân hàng TMCP Nam Á - Chi nhánh Lý Thương Kiệt (vii),Ngân hàng TMCP Nam Á - Chi nhánh Lý Thương Kiệt (vii),243.000.000.000,,243000000000.0,
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Nam Sài Gòn (viii),Vay ngắn hạn > Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Nam Sài Gòn (viii),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Nam Sài Gòn (viii),238.076.994.780,224.711.513.310,238076994780.0,224711513310.0
Ngân hàng TMCP Việt Nam Thịnh Vượng (ix),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (ix),Ngân hàng TMCP Việt Nam Thịnh Vượng (ix),75.000.000.000,,75000000000.0,
Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (x),Vay ngắn hạn > Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (x),Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (x),74.000.000.000,60.441.000.000,74000000000.0,60441000000.0
Deutsche Investitions-und Entwicklungsgesellschaft mbH (xi),Vay ngắn hạn > Deutsche Investitions-und Entwicklungsgesellschaft mbH (xi),Deutsche Investitions-und Entwicklungsgesellschaft mbH (xi),66.328.570.102,33.171.427.908,66328570102.0,33171427908.0
Ngân hàng TMCP Phát triển nhà TP. HCM – Hội sở (xī),Vay ngắn hạn > Ngân hàng TMCP Phát triển nhà TP. HCM – Hội sở (xī),Ngân hàng TMCP Phát triển nhà TP. HCM – Hội sở (xī),100.000.000,-,100000000.0,
Ngân hàng Industrial and Commercial Bank of China Limited - Chi nhánh TP. Hà Nội (xii),Vay ngắn hạn > Ngân hàng Industrial and Commercial Bank of China Limited - Chi nhánh TP. Hà Nội (xii),Ngân hàng Industrial and Commercial Bank of China Limited - Chi nhánh TP. Hà Nội (xii),44.800.000.000,118.000.000.000,44800000000.0,118000000000.0
Ngân hàng TMCP Phương Đông - Chi nhánh Quận 4 (xiii),Vay ngắn hạn > Ngân hàng TMCP Phương Đông - Chi nhánh Quận 4 (xiii),Ngân hàng TMCP Phương Đông - Chi nhánh Quận 4 (xiii),18.166.784.811,-,18166784811.0,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (xiv),Vay ngắn hạn > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (xiv),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (xiv),888.598.792,-,888598792.0,
Ngân hàng TMCP Việt Nam Thịnh Vượng (xv),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (xv),Ngân hàng TMCP Việt Nam Thịnh Vượng (xv),-,190.000.000.000,,190000000000.0
Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (xvi),Vay ngắn hạn > Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (xvi),Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Trung tâm (xvi),-,136.818.182.000,,136818182000.0
