row_label_raw,row_label_full,col_0,31.12.2020 > Giá gốc VND,31.12.2020 > Giá trị ghi sở VND,31.12.2019 > Giá gốc VND,31.12.2019 > Giá trị ghi sở VND,numeric__31.12.2020 > Giá gốc VND,numeric__31.12.2020 > Giá trị ghi sở VND,numeric__31.12.2019 > Giá gốc VND,numeric__31.12.2019 > Giá trị ghi sở VND
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),30.278.610.000,30.278.610.000,41.763.600.000,41.763.600.000,30278610000.0,30278610000.0,41763600000.0,41763600000.0
Trái phiếu (**),Trái phiếu (**),Trái phiếu (**),205.910.900.000,205.910.900.000,-,-,205910900000.0,205910900000.0,,
,,,236.189.510.000,236.189.510.000,41.763.600.000,41.763.600.000,236189510000.0,236189510000.0,41763600000.0,41763600000.0
