row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
Doanh thu chuyển nhượng bất động sản,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,3.714.492.303.586,10.131.286.857.382,3714492303586.0,10131286857382.0
"Doanh thu tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu tư vấn quản lý, phát triển dự án và tư vấn bán hàng",1.253.685.974.543,686.543.413.433,1253685974543.0,686543413433.0
Doanh thu cho thuê tài sản,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,127.985.102.205,145.750.926.845,127985102205.0,145750926845.0
Doanh thu khác,Doanh thu bán hàng và cung cấp dịch vụ > Doanh thu khác,Doanh thu khác,145.568.664.930,62.651.799.893,145568664930.0,62651799893.0
,,,5.241.732.045.264,11.026.232.997.553,5241732045264.0,11026232997553.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(5.877.461.557),(64.977.626.473),-5877461557.0,-64977626473.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,-,(1.378.181.818),,-1378181818.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(209.496.174.269),(28.894.077.342),-209496174269.0,-28894077342.0
,,,(215.373.635.826),(95.249.885.633),-215373635826.0,-95249885633.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,,
Doanh thu thuần chuyển nhượng bất động sản,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần chuyển nhượng bất động sản,Doanh thu thuần chuyển nhượng bất động sản,3.499.118.667.760,10.036.036.971.749,3499118667760.0,10036036971749.0
"Doanh thu thuần tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần tư vấn quản lý, phát triển dự án và tư vấn bán hàng","Doanh thu thuần tư vấn quản lý, phát triển dự án và tư vấn bán hàng",1.253.685.974.543,686.543.413.433,1253685974543.0,686543413433.0
Doanh thu thuần cho thuê tài sản,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần cho thuê tài sản,Doanh thu thuần cho thuê tài sản,127.985.102.205,145.750.926.845,127985102205.0,145750926845.0
Doanh thu thuần khác,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần khác,Doanh thu thuần khác,145.568.664.930,62.651.799.893,145568664930.0,62651799893.0
,,,5.026.358.409.438,10.930.983.111.920,5026358409438.0,10930983111920.0
