row_label_raw,row_label_full,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > Tên công ty,Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > Hoạt động chính,31.12.2020 > Giá trị gốc VND > 9.649.750.000 > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2020 > Giá trị ghi số VND,31.12.2020 > Giá trị hợp lý VND > (*) > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2020 > Giá trị hợp lý VND,31.12.2020 > Dự phòng VND > - > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2020 > Dự phòng VND,31.12.2019 > Giá trị gốc VND > 7.939.750.000 > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2019 > Giá trị ghi số VND,31.12.2019 > Giá trị hợp lý VND > (*) > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2019 > Giá trị hợp lý VND,31.12.2019 > Dự phòng VND > - > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2019 > Dự phòng VND,numeric__Đầu tư góp vốn vào đơn vị khác > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > Hoạt động chính,numeric__31.12.2020 > Giá trị gốc VND > 9.649.750.000 > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2020 > Giá trị ghi số VND,numeric__31.12.2020 > Giá trị hợp lý VND > (*) > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2020 > Giá trị hợp lý VND,numeric__31.12.2020 > Dự phòng VND > - > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2020 > Dự phòng VND,numeric__31.12.2019 > Giá trị gốc VND > 7.939.750.000 > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2019 > Giá trị ghi số VND,numeric__31.12.2019 > Giá trị hợp lý VND > (*) > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2019 > Giá trị hợp lý VND,numeric__31.12.2019 > Dự phòng VND > - > Chi tiết đầu tư góp vốn vào đơn vị khác như sau: > 31.12.2019 > Dự phòng VND
Công ty Cổ phần Du lịch Huế,Công ty Cổ phần Du lịch Huế,Công ty Cổ phần Du lịch Huế,Dịch vụ du lịch,7.939.750.000,(*),-,7.939.750.000,(*),-,,7939750000.0,,,7939750000.0,,
Công ty Cổ phần Novareal,Công ty Cổ phần Novareal,Công ty Cổ phần Novareal,Kinh doanh bất động sản,1.000.000.000,(*),-,-,,-,,1000000000.0,,,,,
Công ty Cổ phần Novatravel,Công ty Cổ phần Novatravel,Công ty Cổ phần Novatravel,Dịch vụ du lịch,510.000.000,(*),-,-,,-,,510000000.0,,,,,
Công ty Cổ phần Giáo dục PTN,Công ty Cổ phần Giáo dục PTN,Công ty Cổ phần Giáo dục PTN,Giáo dục,200.000.000,(*),-,-,,-,,200000000.0,,,,,
,,,,9.649.750.000,,-,7.939.750.000,,-,,9649750000.0,,,7939750000.0,,
