row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Phân bổ lợi thế thương mại (Thuyết minh 17),Phân bổ lợi thế thương mại (Thuyết minh 17),Phân bổ lợi thế thương mại (Thuyết minh 17),849.398.206.508,819.723.509.670,849398206508.0,819723509670.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,289.228.194.422,173.979.970.633,289228194422.0,173979970633.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,21.289.628.305,63.919.829.149,21289628305.0,63919829149.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,16.897.803.689,13.425.693.396,16897803689.0,13425693396.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",3.685.448.722,6.603.231.960,3685448722.0,6603231960.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,3.048.208.572,3.616.299.216,3048208572.0,3616299216.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,1.039.096.855,1.428.465.492,1039096855.0,1428465492.0
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,215.424.183,2.229.746.091,215424183.0,2229746091.0
Khác,Khác,Khác,105.395.225.941,112.292.425.998,105395225941.0,112292425998.0
,,,1.290.197.237.197,1.197.219.171.605,1290197237197.0,1197219171605.0
