row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,31.12.2020,31.12.2020_1,31.12.2019,31.12.2019_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2020,numeric__31.12.2020_1,numeric__31.12.2019,numeric__31.12.2019_1
STT,STT,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,Quyền sở hữu (%),Quyền biểu quyết (%),Quyền sở hữu (%),Quyền biểu quyết (%),,,,,,,
,,,I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),I - Công ty con (tiếp theo),,,,,,,
52,STT > 52,52,Công ty Cổ phần Đầu tư Thư Minh Nguyễn,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"96,14","96,15","96,14","96,15",,,,96.14,96.15,96.14,96.15
53,STT > 53,53,Công ty TNHH Đầu tư và Phát triển Bất động sản Khánh An,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,94","99,99","99,94","99,99",,,,99.94,99.99,99.94,99.99
54,STT > 54,54,Công ty TNHH Carava Resort,Tỉnh Khánh Hòa,Kinh doanh bất động sản,"95,44","95,49","95,44","95,49",,,,95.44,95.49,95.44,95.49
55,STT > 55,55,Công ty TNHH Vườn Bách Thảo Hồ Tràm,Tỉnh Bà Rịa - Vũng Tàu,"Hoạt động các vườn bách thảo, bách thủ và khu bảo tồn tự nhiên","99,00","99,00","99,00","99,00",,,,99.0,99.0,99.0,99.0
56,STT > 56,56,Công ty Cổ phần Đầu tư Phát triển Địa ốc Vạn Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"97,99","97,99","97,98","97,99",,,,97.99,97.99,97.98,97.99
57,STT > 57,57,Công ty TNHH The Forest City,Tỉnh Bà Rịa - Vũng Tàu,Kinh doanh bất động sản,"97,89","99,90","97,89","99,90",,,,97.89,99.9,97.89,99.9
58,STT > 58,58,Công ty Cổ phần Đầu tư và Bất động sản Ngọc Uyên,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
59,STT > 59,59,Công ty TNHH Bất động sản Bảo Phúc,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,98","99,99",,,,99.99,99.99,99.98,99.99
60,STT > 60,60,Công ty Cổ phần Bất động sản Nova Lexington,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,95","99,97","99,92","99,94",,,,99.95,99.97,99.92,99.94
61,STT > 61,61,Công ty TNHH Tập đoàn Đầu tư KM,TP Hồ Chí Minh,Tư vấn đầu tư,"99,85","99,90","99,82","99,90",,,,99.85,99.9,99.82,99.9
62,STT > 62,62,Công ty TNHH Delta - Valley Bình Thuận,Tỉnh Bình Thuận,Kinh doanh bất động sản,"99,85","100,00","99,82","100,00",,,,99.85,100.0,99.82,100.0
63,STT > 63,63,Công ty Cổ phần Đầu tư Bất động sản Trường Thạnh,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
64,STT > 64,64,Công ty TNHH Tư vấn Long Hưng Phát,TP Hồ Chí Minh,Hoạt động tư vấn quản lý,"79,94","80,00","66,62","66,67",,,,79.94,80.0,66.62,66.67
65,STT > 65,65,Công ty TNHH Đầu tư Bất động sản Long Hưng Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"79,94","100,00","66,62","100,00",,,,79.94,100.0,66.62,100.0
66,STT > 66,66,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thuận Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
67,STT > 67,67,Công ty TNHH Đầu tư và Phát triển Bất động sản Cửu Long,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,97","99,99","96,88","96,90",,,,99.97,99.99,96.88,96.9
68,STT > 68,68,Công ty Cổ phần Dịch vụ Đầu tư Lucky House,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","100,00",-,-,,,,99.99,100.0,,
69,STT > 69,69,Công ty TNHH Đầu tư Bất động sản Tân Kim Yến,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99",-,-,,,,99.99,99.99,,
