row_label_raw,row_label_full,col_0,31/12/2017VND,01/01/2017VND,numeric__31/12/2017VND,numeric__01/01/2017VND
Phải thu về cho vay ngắn hạn tại Công ty mẹ,Phải thu về cho vay ngắn hạn tại Công ty mẹ,Phải thu về cho vay ngắn hạn tại Công ty mẹ,30.000.000.000,,30000000000.0,
Ông Phạm Thanh Bình {a},Ông Phạm Thanh Bình {a},Ông Phạm Thanh Bình {a},30.000.000.000,-,30000000000.0,
Phải thu về cho vay ngắn hạn tại Công ty CP,Phải thu về cho vay ngắn hạn tại Công ty CP,Phải thu về cho vay ngắn hạn tại Công ty CP,99.729.000.000,,99729000000.0,
Khu công nghiệp Kỹ thuật cao An Phát,Khu công nghiệp Kỹ thuật cao An Phát,Khu công nghiệp Kỹ thuật cao An Phát,Khu công nghiệp Kỹ thuật cao An Phát,Khu công nghiệp Kỹ thuật cao An Phát,,
Công ty Cổ phần An Phát Holdings {b},Khu công nghiệp Kỹ thuật cao An Phát > Công ty Cổ phần An Phát Holdings {b},Công ty Cổ phần An Phát Holdings {b},9.000.000.000,-,9000000000.0,
Công ty TNHH Dương Phạm Investment {c},Khu công nghiệp Kỹ thuật cao An Phát > Công ty TNHH Dương Phạm Investment {c},Công ty TNHH Dương Phạm Investment {c},7.160.000.000,-,7160000000.0,
Công ty TNHH Đầu tư Trung và Hòa {d},Khu công nghiệp Kỹ thuật cao An Phát > Công ty TNHH Đầu tư Trung và Hòa {d},Công ty TNHH Đầu tư Trung và Hòa {d},7.160.000.000,-,7160000000.0,
Công ty TNHH Đầu tư Việt và Dương {e},Khu công nghiệp Kỹ thuật cao An Phát > Công ty TNHH Đầu tư Việt và Dương {e},Công ty TNHH Đầu tư Việt và Dương {e},6.410.000.000,-,6410000000.0,
Các cá nhân khác {f},Khu công nghiệp Kỹ thuật cao An Phát > Các cá nhân khác {f},Các cá nhân khác {f},69.999.000.000,,69999000000.0,
Cộng,Khu công nghiệp Kỹ thuật cao An Phát > Cộng,Cộng,129.729.000.000,-,129729000000.0,
