row_label_raw,row_label_full,col_0,Số đầu năm,Vay trong năm,Trả gốc vay trong năm,Phân loại lại,Chênh lệch tỷ giá,Thanh lý công ty con,Số cuối năm,numeric__Số đầu năm,numeric__Vay trong năm,numeric__Trả gốc vay trong năm,numeric__Phân loại lại,numeric__Chênh lệch tỷ giá,numeric__Thanh lý công ty con,numeric__Số cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,407.355.385.056,510.592.185.068,(459.268.713.713),7.883.589.405,687.400.000,(200.000.000),467.049.845.816,407355385056.0,510592185068.0,-459268713713.0,7883589405.0,687400000.0,-200000000.0,467049845816.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,4.913.000.000,26.645.509.759,(880.000.001),(7.883.589.405),-,-,22.794.920.353,4913000000.0,26645509759.0,-880000001.0,-7883589405.0,,,22794920353.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,412.268.385.056,537.237.694.827,(460.148.713.714),-,687.400.000,(200.000.000),489.844.766.169,412268385056.0,537237694827.0,-460148713714.0,,687400000.0,-200000000.0,489844766169.0
"25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC","25.1 Vay ngân hàng ngắn hạnChi tiết các khoản vay ngắn hạn từ ngân hàng để bổ sung nhu cầu vốn lưu động được trình bày như sau:Ngân hàngSố cuối nămKỳ hạn trả gốc và lãiLãi suấtHình thức đảm bảoVND%/nămNgân hàng Thương mại Cổ phần Việt Á339.867.104.530Từ ngày 3 tháng 11 năm 2025đến ngày 7 tháng 11 năm 202511,25quyền sử dụng đất và tài sản gắn liền với quyền sử dụng đất của Công ty TNHH MTV Sao Nam và Ông Võ Đình Ngọc theo hợp đồng thế chấp số020-190.TTMN/23/VAB/HĐTC và020-189.TTMN/23/VAB/HĐTC",,,,,,,
